episode,action
387,"[122.178696,3.472617,26.497334,6.001545,0.23739108,135.76714,6.2937756,55.371727,9.916678,0.6183226,8.682445,]"
388,"[34.050323,6.446601,41.87849,8.659536,0.10362086,95.71537,5.4296436,44.19162,13.857893,0.6271127,8.9221735,]"
389,"[,63.71868,6.7585692,123.19611,10.177861,0.46183312,59.713867,6.293761,36.508076,11.954841,0.6860885,8.412906,]"
390,"[144.27316,6.728988,57.850967,14.064778,0.15239713,140.05412,6.2870855,16.924965,13.237478,0.6839148,8.645493,]"
391,"[143.46716,5.2019987,146.10837,11.197471,0.6269081,145.73816,6.395426,20.929966,14.61232,0.93877953,8.6250515,]"
392,"[141.32526,4.907885,137.42584,12.517942,0.3443447,137.64569,5.5735846,25.759415,12.602294,0.8662766,8.794672,]"
393,"[125.11483,5.2487335,88.62371,8.307514,0.23306033,147.44757,3.8987439,97.66478,10.1686,0.95760167,8.864056,]"
394,"[,35.22891,6.6467986,135.26295,11.392817,0.43416697,149.2754,6.067788,91.57208,7.190661,0.9464516,8.764226,]"
395,"[114.12922,3.176442,128.94772,5.602764,0.2674965,122.8779,6.971094,19.4477,13.691471,0.6894361,7.075424,]"
396,"[107.56692,4.637669,140.30817,8.178944,0.5243994,122.44641,6.495898,34.55419,13.321882,0.9306626,8.764153,]"
397,"[,92.69858,6.8964057,131.38333,9.315091,0.14646718,127.780304,3.2178295,76.57314,11.748251,0.93597806,8.748585,]"
398,"[,36.98703,6.921422,107.95493,8.134989,0.17329872,103.83018,6.5977564,115.57964,13.664583,0.9354118,8.482032,]"
399,"[38.448837,6.430601,33.713264,10.664847,0.10910249,90.96814,3.7943485,65.56138,14.122236,0.7249751,7.60203,]"
400,"[,43.751698,5.3292966,77.776436,12.700742,0.834519,100.54405,5.9529467,61.162754,12.991544,0.8970126,8.241343,]"
401,"[,93.33258,2.8033824,117.1418,7.5225363,0.828203,138.75827,5.1361513,22.100628,14.478369,0.9858352,6.512744,]"
402,"[103.1195,6.6960187,143.901,5.9961042,0.61156636,147.27148,6.5671864,94.49757,14.964013,0.88542986,8.25704,]"
403,"[146.4357,6.091666,21.7275,5.743986,0.5334389,145.14146,6.743231,50.3992,14.671024,0.74100226,8.610376,]"
404,"[,64.75257,6.206318,44.689716,11.9022,0.15109214,135.23434,6.959965,18.934883,9.587307,0.9893161,7.863707,]"
405,"[,50.836494,5.004488,146.54822,14.054684,0.20177737,145.21288,6.2303314,41.367126,11.357798,0.725485,8.851574,]"
406,"[128.1948,5.735931,147.33954,13.494612,0.41803423,123.71672,6.9644384,18.059834,11.759327,0.9827244,8.654254,]"
407,"[146.24008,4.853325,43.215813,6.0211115,0.8337801,136.40302,6.847332,42.311035,6.4440446,0.8195758,8.422374,]"
408,"[,88.87055,6.3536453,115.732635,14.913605,0.20161018,144.7666,6.0934076,14.344566,14.48361,0.8839881,8.949864,]"
409,"[112.87636,4.10577,56.130756,12.242607,0.83326805,127.29628,6.7484574,23.66291,11.311053,0.9355233,8.581194,]"
410,"[144.47218,6.6687717,143.7724,8.815748,0.47791946,141.51585,6.980414,13.915451,8.91029,0.81716514,8.455174,]"
411,"[,86.0552,5.8376303,134.31398,10.010582,0.7871512,131.83401,6.5623407,48.986855,14.509741,0.7300772,8.65429,]"
412,"[1.18729324e+02,6.06074667e+00,1.30496490e+02,5.29080629e+00,1.05210930e-01,1.47266754e+02,6.92141056e+00,8.60429993e+01,1.15881233e+01,7.74927139e-01,8.94405174e+00]"
413,"[,51.922207,3.949932,100.83152,14.535644,0.23408446,148.2359,5.4093246,40.71761,14.933509,0.70814216,8.059694,]"
414,"[110.46893,6.957599,40.678555,9.609857,0.47667634,127.68382,5.8260393,34.50537,14.116559,0.96417433,8.915543,]"
415,"[,69.4502,2.263019,42.31038,11.798215,0.47121257,121.16191,6.7758923,13.126183,12.151445,0.9520329,7.518764,]"
416,"[1.48285065e+02,5.64998436e+00,1.10081955e+02,8.90086555e+00,1.16845220e-01,1.48421066e+02,5.90472698e+00,9.57512436e+01,9.36202621e+00,8.49289477e-01,7.62900114e+00]"
417,"[,93.06792,2.8008356,136.79135,13.877558,0.35874057,148.37636,6.4760885,85.06009,12.029125,0.8882719,8.013421,]"
418,"[,58.571693,6.9687037,130.0029,13.526964,0.3133769,148.20898,6.5435457,63.18628,12.465847,0.8061577,8.21845,]"
419,"[130.52248,6.7776465,94.74582,7.0297823,0.599394,131.07242,4.164469,137.77863,6.109457,0.6185501,8.848558,]"
420,"[,87.93845,6.3779993,118.564545,14.411205,0.732468,144.94995,6.7816815,18.907005,12.435502,0.5238298,4.473091,]"
421,"[,93.04875,6.557355,123.234314,8.151438,0.3477369,148.12335,6.0031424,20.180958,14.528037,0.93320024,8.958406,]"
422,"[,69.75782,6.870371,145.17746,8.764292,0.57658607,132.28722,6.89699,146.67062,14.711641,0.95871997,8.608127,]"
423,"[,39.080315,6.7338915,147.82509,11.332243,0.23619819,143.81017,3.9925253,23.79274,14.725296,0.73624897,6.587028,]"
424,"[139.18954,3.9004235,146.67717,5.9787903,0.23369962,128.5312,6.9177933,45.697445,11.755824,0.89803565,7.5036035,]"
425,"[1.4903857e+02,6.9244986e+00,1.1875972e+02,1.3930239e+01,1.4388618e-01,1.3114719e+02,6.7527094e+00,2.0166912e+01,1.4442437e+01,8.1356514e-01,7.1970077e+00]"
426,"[1.4578079e+02,6.9397440e+00,1.3884834e+02,6.1209946e+00,1.2474051e-01,1.4318768e+02,6.8466916e+00,2.9094814e+01,1.4500930e+01,8.0821466e-01,8.9030972e+00]"
427,"[,37.857685,3.6583667,97.26323,10.672654,0.5020933,123.23155,5.4605894,12.365303,13.400642,0.9601394,8.423812,]"
428,"[,70.908134,6.6027765,77.17394,14.856215,0.17279208,141.67175,6.634375,129.51508,14.514322,0.75309145,7.7173986,]"
429,"[,78.28485,6.7267575,137.43594,14.672178,0.34352925,141.5007,6.479571,98.654,14.179891,0.96657246,8.956494,]"
430,"[141.4539,3.268889,103.660515,14.468885,0.5530558,141.58902,6.798053,43.384518,14.581118,0.45490843,8.693804,]"
431,"[,70.45767,5.4109435,142.55385,6.3541317,0.20901567,122.83388,6.3794246,78.76623,9.459025,0.8339516,8.538207,]"
432,"[113.80147,5.919221,128.75395,7.678271,0.21471858,148.16571,6.262995,21.725723,14.827843,0.90194875,8.837285,]"
433,"[122.991486,6.3907948,96.19303,14.904099,0.22548577,142.58603,6.4141026,140.31088,14.835524,0.7703346,8.824524,]"
434,"[1.4874954e+02,6.7784462e+00,7.3294640e+01,1.1628687e+01,1.3046896e-01,1.0824369e+02,5.5440593e+00,4.1378788e+01,1.4873995e+01,8.2962614e-01,8.9357967e+00]"
435,"[,75.27864,6.339037,52.742126,12.186457,0.55264205,146.89774,5.3040333,94.26788,14.46804,0.91153634,7.8793516,]"
436,"[147.77228,6.1849103,132.21516,10.189122,0.6354592,121.14289,5.1031256,87.33677,12.763531,0.7157854,8.902983,]"
437,"[,37.8396,6.866967,142.7801,9.094135,0.23729974,144.25038,6.858147,12.3699875,12.514264,0.616266,7.6561728,]"
438,"[107.392975,6.721464,65.18419,14.274183,0.22649267,89.516014,6.831591,16.09726,14.942244,0.98376703,8.8934355,]"
439,"[,77.5133,4.520459,124.85687,7.000676,0.1287519,92.26693,6.069849,72.2443,14.867798,0.9878615,8.73439,]"
440,"[148.73474,6.1164446,149.33566,9.354823,0.7640321,143.19244,5.5756764,29.148376,13.130465,0.8698461,8.419434,]"
441,"[,30.609524,6.3707213,142.84749,5.1372356,0.17974198,95.46161,6.491668,139.28578,9.201524,0.46128276,8.697963,]"
442,"[,40.41794,6.7804747,139.7606,14.316614,0.8999753,142.47893,6.2430243,73.99902,11.947658,0.9329685,8.843281,]"
443,"[135.093,6.942418,147.87056,12.059186,0.33725438,134.97417,6.8597293,21.481792,10.563986,0.9473908,6.7642417,]"
444,"[120.448395,6.3544884,131.87029,6.4845357,0.50820994,146.50356,6.8823066,53.630135,11.751814,0.4925071,6.658796,]"
445,"[,88.33794,6.5546265,146.87885,5.7314014,0.74881124,133.59482,6.466592,43.511284,14.759949,0.901968,8.724869,]"
446,"[1.20751495e+02,3.32644892e+00,1.25779633e+02,6.13052177e+00,1.34173095e-01,1.43933624e+02,3.69034314e+00,1.21186829e+01,1.02358837e+01,7.62934029e-01,8.34413052e+00]"
447,"[148.01059,5.4792633,114.77241,8.462369,0.42430055,97.26784,6.4592476,57.136078,14.385401,0.9770895,8.786769,]"
448,"[104.68309,2.1221092,103.67582,8.558746,0.17935407,114.40483,5.612263,121.79179,9.485105,0.9037849,8.692221,]"
449,"[,93.784294,5.782756,50.389107,8.653603,0.1651389,146.55035,6.3903756,28.682964,13.814114,0.95338696,8.881188,]"
450,"[,87.41321,3.945684,122.9874,6.436597,0.14036006,61.619633,6.7522635,31.650402,13.737998,0.9262865,8.918557,]"
451,"[,95.45793,6.8681917,66.37291,5.9317503,0.9285184,147.25804,6.826744,47.70194,10.273867,0.88904357,7.5273905,]"
452,"[140.40186,6.8883877,133.11252,13.504904,0.22511965,140.49207,6.865171,79.6906,14.913893,0.9471435,5.9075494,]"
453,"[,79.74485,6.5452137,146.03409,14.179541,0.15195784,147.72635,6.9783688,25.72438,13.156996,0.94776344,8.954741,]"
454,"[,36.808712,5.163924,147.39691,8.830754,0.41407606,68.63598,6.5024385,134.48924,14.596001,0.9303367,8.879326,]"
455,"[130.48917,5.994254,88.10325,12.640999,0.62487775,138.19368,6.3551874,127.74964,12.562966,0.82049274,8.252196,]"
456,"[146.95055,6.648162,97.86414,13.725272,0.7353866,111.6858,6.6919494,23.797424,14.074009,0.93469334,6.483277,]"
457,"[,96.729385,6.3203125,144.3219,8.516908,0.29473788,135.53514,6.6786523,36.31878,14.859659,0.8940425,8.76469,]"
458,"[1.44691010e+02,5.84189701e+00,1.22577255e+02,6.32927322e+00,1.05545670e-01,1.30348724e+02,5.99169493e+00,1.46064667e+02,1.35528793e+01,9.03183758e-01,8.76723194e+00]"
459,"[123.11374,6.547348,140.68536,6.1924925,0.8137599,145.27501,6.0822372,135.3667,14.203874,0.72932047,8.624652,]"
460,"[5.7773014e+01,5.8805885e+00,1.1333528e+02,6.5881071e+00,1.1264902e-01,9.4511208e+01,3.1185026e+00,1.8574963e+01,1.3291397e+01,2.4210280e-01,7.0581241e+00]"
461,"[,97.6619,5.3583817,139.66193,5.747173,0.89767206,142.11578,6.892752,75.70747,13.687072,0.98252153,8.804346,]"
462,"[144.08966,6.657053,140.8062,10.314505,0.4897311,124.300545,6.045882,25.243862,14.792141,0.9244592,8.919562,]"
463,"[,95.83545,6.630397,147.43762,11.966129,0.37341154,87.347176,6.002015,55.637566,11.683757,0.9695096,8.801564,]"
464,"[149.27423,6.688654,107.29334,11.601454,0.585444,133.95747,5.1539493,87.08158,8.653766,0.90679085,8.778421,]"
465,"[105.561844,6.4744806,146.2349,13.935328,0.287366,115.10594,6.403597,13.53717,13.836123,0.94961596,7.6266413,]"
466,"[5.1567669e+01,5.4360304e+00,1.0979845e+02,9.6613464e+00,1.0454428e-01,1.4135385e+02,3.2144732e+00,2.5528942e+01,1.4407354e+01,9.9390674e-01,8.0888643e+00]"
467,"[147.29085,6.1745105,143.72998,8.100943,0.4478644,145.91336,6.7444544,33.62279,13.142128,0.7658503,8.176559,]"
468,"[,75.69383,6.925954,62.714256,8.386243,0.17039403,100.635635,6.433763,121.72568,12.748715,0.8881234,8.31945,]"
469,"[137.61372,6.810923,72.063644,5.3054028,0.5410263,143.77705,5.1749744,26.614525,13.111577,0.95216835,6.4433384,]"
470,"[1.0522968e+02,6.8657856e+00,1.4366396e+02,1.0353540e+01,1.2743384e-01,1.3214911e+02,6.6379356e+00,1.2612358e+01,1.4560984e+01,9.8851091e-01,8.9049025e+00]"
471,"[,76.55924,6.678051,133.08984,5.476945,0.34495255,138.24959,5.172588,23.713158,9.34585,0.68781656,8.648094,]"
472,"[148.75565,6.704358,135.26549,13.581998,0.47580692,115.034225,6.8767676,46.76945,13.634451,0.8592969,8.452881,]"
473,"[143.0549,4.267346,129.05707,9.332847,0.44978467,146.13586,5.6448402,110.288994,12.302611,0.9191699,8.721951,]"
474,"[118.905556,6.8211384,89.71257,7.190251,0.15058771,145.29315,5.209395,13.183777,14.802465,0.94410515,8.910207,]"
475,"[138.37418,5.8918514,53.613255,8.552674,0.25071597,131.97398,3.990919,111.00652,14.519479,0.951974,8.793814,]"
476,"[,48.23902,6.342811,55.30654,11.86262,0.17681071,127.10306,6.7732763,19.097431,14.691504,0.9569286,8.33813,]"
477,"[136.06885,4.3405485,149.82143,11.076324,0.32819396,145.52106,6.2844167,53.136845,12.532911,0.916607,7.7083197,]"
478,"[,35.197502,5.758856,147.36005,12.52726,0.31070068,142.01465,6.0022016,22.273457,13.236739,0.8879823,8.287971,]"
479,"[1.0240799e+02,6.7081780e+00,1.4386526e+02,1.4013411e+01,1.2311557e-01,1.4682669e+02,6.5498648e+00,2.2645164e+01,1.4331740e+01,9.7590637e-01,8.0859375e+00]"
480,"[137.5373,4.154039,124.549736,12.654084,0.157298,143.43161,6.9651527,11.143173,8.657576,0.7351413,5.90236,]"
481,"[6.7973862e+01,6.8093252e+00,1.3610123e+02,1.2379672e+01,1.3979506e-01,1.4072711e+02,6.3117018e+00,3.7876873e+01,1.4393350e+01,6.1499828e-01,8.0085983e+00]"
482,"[,48.909554,5.994481,15.167053,12.28125,0.374368,145.04288,3.1196,31.161163,12.998573,0.983822,8.517803]"
483,"[,68.385315,6.0764484,83.31032,14.277885,0.51848936,109.78505,6.4005685,16.693596,14.680596,0.95882666,7.568413,]"
484,"[4.9973774e+01,4.5351634e+00,1.4166631e+02,8.2175426e+00,1.4318803e-01,1.4703000e+02,6.3398781e+00,4.3319180e+01,1.4860208e+01,9.8115063e-01,8.8033648e+00]"
485,"[57.624092,6.6331186,78.10503,14.055897,0.5212541,61.331448,3.3508363,14.202255,14.75005,0.9435284,7.8968363]"
486,"[117.18138,4.646971,76.79998,9.753251,0.25394943,132.69894,6.87329,51.516205,11.650127,0.86246127,8.678451,]"
487,"[1.3928308e+02,6.4424257e+00,1.0227869e+02,5.2396517e+00,1.2065047e-01,1.3833925e+02,3.7403491e+00,5.6051521e+01,1.0495637e+01,9.8793823e-01,8.5232944e+00]"
488,"[,82.93354,6.818738,133.06317,14.908641,0.28249606,110.063515,5.0015097,69.93624,11.403975,0.23125869,8.489494,]"
489,"[,49.54094,6.5285773,143.47195,5.2599783,0.1467475,138.42679,6.9733267,101.578285,11.7269745,0.98867893,8.28945,]"
490,"[138.21014,6.502259,31.083801,14.499795,0.3382649,114.18663,6.760062,66.9474,10.019439,0.9422735,8.492983,]"
491,"[149.46242,5.744361,137.12538,8.244138,0.60935354,149.00256,4.749558,106.198395,12.757121,0.9466269,8.648756,]"
492,"[,31.859283,6.310272,101.076675,5.244014,0.14988238,145.39758,6.246537,70.57672,11.393051,0.81267756,8.726911,]"
493,"[7.22778320e+01,4.62048388e+00,1.09445778e+02,8.41771126e+00,1.16998404e-01,1.40216751e+02,5.32717276e+00,9.42907104e+01,1.46319962e+01,9.42713737e-01,8.76288223e+00]"
494,"[104.11748,6.8138065,119.08498,13.9161625,0.20152214,126.76875,5.879444,83.57368,8.019019,0.96262705,7.5749264,]"
495,"[,54.478275,3.2566397,91.063774,12.73773,0.3046559,147.46278,6.4346337,15.389793,14.864343,0.75648427,8.947332,]"
496,"[102.78189,6.894309,148.11523,6.071651,0.7873025,148.17993,5.8215723,18.28069,12.608567,0.94320226,8.653034,]"
497,"[,56.70877,6.192169,134.55595,5.245122,0.7015878,138.2798,6.639382,61.767006,14.807905,0.90405583,7.4405146,]"
498,"[116.435036,6.455086,124.68097,9.417853,0.47332475,148.25177,6.8846292,30.713749,13.843898,0.954033,8.666054,]"
499,"[,62.473312,6.1211033,135.14507,6.6202188,0.57256967,148.4246,6.9222984,43.108265,14.922327,0.69349474,8.929209,]"
