episode,action
409,"[84.57665,6.7594833,65.90248,12.923753,0.8083322,37.404804,3.7509203,99.49248,14.661146,0.523549,8.91831,]"
410,"[,45.293736,6.9517155,18.25216,14.668152,0.5313519,90.1875,4.980502,141.29132,9.88275,0.14458066,8.479132,]"
411,"[,37.560722,6.4389324,63.777897,14.701643,0.87798226,68.53761,6.684346,144.32932,6.818677,0.24073026,8.067656,]"
412,"[,42.382538,6.974263,73.851944,11.999041,0.5903916,46.345573,5.7764645,138.84189,8.298173,0.37952006,8.902803,]"
413,"[,42.54929,3.1669972,78.532265,12.012263,0.9296795,36.368343,6.9387846,138.41565,7.095972,0.27176982,8.615391,]"
414,"[,40.096474,5.3230944,84.89006,12.20792,0.90073895,40.73471,5.853824,130.61241,11.230991,0.92481744,7.648674,]"
415,"[,51.629604,6.598618,73.855736,12.814505,0.9648144,102.247406,6.8415055,141.95981,11.156839,0.4757924,7.963299,]"
416,"[,40.333664,6.2733645,36.636757,8.245929,0.71341634,135.67532,5.7194395,137.75627,5.167299,0.15413392,8.515013,]"
417,"[,38.150185,6.8963275,83.07766,13.670703,0.871685,104.977455,6.9607096,95.97753,14.904808,0.33044842,6.3627,]"
418,"[,54.653885,5.6938133,31.471336,14.966401,0.8383697,132.9091,6.067157,93.272865,8.070406,0.22021636,8.641343,]"
419,"[,61.579216,3.9600587,20.972294,14.786539,0.93913007,61.853256,4.318258,139.97824,7.057953,0.784354,8.577574,]"
420,"[115.15948,4.630427,23.896122,13.805485,0.99237823,39.127785,6.852389,121.76422,11.976468,0.6692396,7.943332,]"
421,"[,88.19581,6.9679337,46.240726,14.845566,0.9681114,66.6069,5.6570935,147.9659,6.002271,0.9512127,5.3481817]"
422,"[,32.238037,6.8905363,23.375114,14.637008,0.97013974,122.57692,6.8600125,146.74994,12.846394,0.66949576,8.981508,]"
423,"[,80.41376,6.954147,70.13302,7.4478555,0.5654725,43.189587,6.6643124,131.52225,5.5530295,0.85070336,8.103791,]"
424,"[146.32239,6.3521385,83.579254,9.081552,0.8187474,111.315605,4.0266614,110.209435,11.360538,0.7344315,8.550272,]"
425,"[,61.00544,5.1250906,30.045456,7.3046875,0.9310669,136.11148,6.7049837,148.5715,5.251613,0.838963,8.56683,]"
426,"[,74.516495,6.2195196,98.79106,14.241708,0.9934067,56.848362,6.6879215,144.70758,6.3761916,0.80840564,8.419606,]"
427,"[,35.36084,2.915379,108.55631,14.538087,0.898031,129.90399,5.6534014,126.68011,10.100224,0.71286285,8.691633,]"
428,"[76.65536,6.1373067,45.483467,13.532439,0.8865049,54.434494,5.968585,70.27947,7.012581,0.17374423,8.554915,]"
429,"[,58.41413,4.9234257,48.804977,14.394291,0.93180263,34.105305,6.3397036,147.47995,7.545579,0.6336025,8.197275,]"
430,"[145.34114,6.914406,33.99022,14.8870945,0.94509184,62.65928,4.8652253,137.4065,5.1458344,0.38510084,8.850882,]"
431,"[,44.803173,4.2411513,29.20808,13.747971,0.5953686,33.310455,6.3265085,103.76223,9.072278,0.6167276,8.696798,]"
432,"[103.969345,1.2793012,22.41967,11.789877,0.98762465,95.3879,5.926346,140.88167,13.310225,0.7664676,5.818312,]"
433,"[105.32402,6.9051332,16.129398,7.1909657,0.76831883,69.49532,6.422756,144.32468,6.4749594,0.42047966,8.964598,]"
434,"[119.87579,6.4843283,43.957016,12.2401495,0.9040519,121.68602,6.7633853,94.38793,10.036766,0.9778923,6.66901,]"
435,"[,38.146927,6.4622226,122.242325,12.9609995,0.8747649,63.20569,6.8203487,144.2532,8.298412,0.60314614,8.788696,]"
436,"[,90.87685,2.9025693,46.70211,13.045278,0.9508054,79.36281,6.2616005,126.04714,5.3684025,0.76820695,7.866065,]"
437,"[,43.015423,6.939852,29.197239,9.653173,0.96763873,125.5473,5.397928,136.9411,14.201177,0.53300554,7.2439747,]"
438,"[120.58096,6.4938326,79.24972,10.449504,0.9613444,94.93092,6.458967,132.24678,6.6190753,0.8179617,7.9027495]"
439,"[,36.228886,6.0889063,120.38957,14.035718,0.8984393,87.900604,6.2984133,144.60063,13.112566,0.9415132,8.356732,]"
440,"[,40.442177,6.1120687,24.202473,14.735613,0.7278,52.255314,3.9954371,141.07553,11.921145,0.9022907,8.901505,]"
441,"[,80.92089,6.570401,61.64379,7.0949864,0.96933246,71.95125,6.7779055,148.78815,6.3859982,0.46318272,6.4002943,]"
442,"[,88.127594,6.414694,23.224243,13.502025,0.9752604,85.75291,6.602662,145.14261,8.503462,0.3442586,8.986336,]"
443,"[,60.23282,5.920395,117.01703,14.776368,0.5210433,46.626663,5.582494,142.40791,8.8138485,0.8945811,8.8260355]"
444,"[,40.021843,6.550254,18.241543,14.407029,0.7787143,46.24845,6.67476,138.11372,5.5308986,0.27734277,8.7802105,]"
445,"[,41.908943,6.458702,11.396324,13.104751,0.98760724,146.72665,6.601372,134.09558,5.10666,0.9426975,6.274238,]"
446,"[,32.18449,6.3410993,29.652718,14.776805,0.96715796,130.94073,4.2494044,137.73755,5.577163,0.755779,8.2290125,]"
447,"[119.27434,6.765928,18.864204,14.6695,0.9526094,136.12894,5.171318,143.49455,9.924679,0.2952673,8.9733715]"
448,"[,63.294952,4.574151,15.718109,14.051431,0.9717165,87.451416,6.853341,105.834854,5.9137993,0.25879276,7.467237,]"
449,"[,51.308853,6.6363688,78.09354,7.658946,0.9574472,94.64938,6.8659606,138.67445,8.857043,0.6380269,8.335986,]"
450,"[,38.208836,6.136434,38.255234,14.410114,0.96598935,83.98972,6.9767256,105.144455,11.35903,0.8466755,8.922299,]"
451,"[,53.62799,6.375205,34.75369,10.594896,0.95078546,138.20587,6.715744,143.45856,13.22789,0.3777939,8.059,]"
452,"[,58.374565,5.6189847,35.43532,8.326061,0.7876697,79.63696,6.904826,135.79716,13.058946,0.52805346,6.6157193,]"
453,"[,89.01904,6.6682363,12.210075,14.074451,0.9098001,143.36331,6.634647,123.314156,7.362234,0.49367443,8.944322,]"
454,"[,60.692562,5.749308,87.94505,10.967561,0.8572761,72.72014,2.574782,119.60164,5.835699,0.38810483,8.263033,]"
455,"[,69.14383,5.9691963,112.10881,9.938629,0.74132407,115.635155,5.4559546,146.36569,6.3952475,0.65422153,8.248375,]"
456,"[,35.96914,5.6843023,25.724426,13.955812,0.98238444,42.362846,6.7470827,144.58694,8.753199,0.8712385,6.513214,]"
457,"[,77.29618,6.5689936,21.590431,11.992609,0.9801115,141.1052,6.860585,133.25235,13.183746,0.41434914,8.832642,]"
458,"[,32.29674,6.160944,92.74324,11.012115,0.9588475,42.78934,6.5173273,125.455414,12.034258,0.5679005,8.454935,]"
459,"[,71.60854,5.330625,93.461845,9.7837515,0.91053855,42.479652,6.4727116,148.81903,8.961739,0.88181484,8.717239,]"
460,"[144.22122,3.4297714,92.47192,8.821113,0.88236654,33.16504,4.340577,141.01106,6.0657654,0.944397,8.908376,]"
461,"[4.4484707e+01,5.6739264e+00,9.0958321e+01,1.3961906e+01,9.4441491e-01,8.4668129e+01,4.6017575e+00,1.4920178e+02,6.6900887e+00,1.0502136e-01,8.7419510e+00]"
462,"[,70.22051,6.1014132,126.72401,14.664184,0.9412093,61.84436,3.1472712,146.4312,14.194656,0.7864304,8.858536,]"
463,"[,34.667023,3.054738,60.977757,8.923107,0.93328375,99.59303,6.9501114,148.89929,7.913015,0.73611945,8.684074,]"
464,"[3.9942822e+01,6.0507894e+00,2.3013550e+01,1.1957308e+01,6.9639921e-01,4.4330261e+01,6.9022980e+00,1.4804092e+02,9.8872929e+00,1.2571791e-01,8.7885590e+00]"
465,"[,69.23262,6.657667,121.48332,14.336064,0.7519517,147.01453,6.6754503,148.91998,13.384123,0.2503577,6.351176,]"
466,"[,60.442215,6.7342095,69.49701,14.553221,0.89829004,122.09868,6.8365216,149.44342,5.6364913,0.3810982,8.879439,]"
467,"[,58.87595,6.5953884,14.268578,14.208675,0.96955574,46.94427,5.8317604,136.24017,14.837591,0.78323525,8.684107,]"
468,"[119.38069,5.4622316,128.991,9.20745,0.9764513,117.22582,4.741201,141.08322,6.6389847,0.64969176,8.840145,]"
469,"[,44.333233,4.8236704,123.02391,14.1646,0.96720797,129.11751,6.2130013,147.35602,11.858112,0.9969586,8.4109535,]"
470,"[,53.22042,4.4360056,19.405064,14.454748,0.97027975,65.457,6.092246,132.19376,7.47128,0.6912149,8.101141,]"
471,"[,36.660557,3.4814336,53.223125,11.617531,0.8193946,144.47362,6.084323,142.14624,11.293858,0.32087225,8.624796,]"
472,"[,43.01929,5.6002207,14.40551,12.484176,0.98736125,137.23076,4.7647524,137.7643,13.615324,0.6430714,8.580711,]"
473,"[,63.378277,5.85089,70.59444,13.675901,0.6456566,130.50427,6.5888414,125.264145,7.0084686,0.40957093,7.62666,]"
474,"[,45.598103,6.454015,12.294777,14.6126,0.97718865,128.45415,6.9400444,143.92624,9.778519,0.2380059,8.628138,]"
475,"[,53.513855,5.043119,62.265694,13.932631,0.9714349,112.795044,4.0681634,148.1467,11.70855,0.50402606,8.837741,]"
476,"[,32.732147,5.6412687,115.222404,14.171668,0.8424233,91.05361,5.211358,115.243835,6.2926464,0.853637,8.7784815]"
477,"[121.73708,5.9800406,30.511284,11.240688,0.9601841,91.986664,3.2907512,120.88074,6.2843585,0.37736997,8.25484,]"
478,"[,70.46633,4.6510377,16.700424,12.868984,0.798616,135.61801,6.611879,142.3011,6.49445,0.61212033,7.0722713,]"
479,"[,47.174988,6.8977156,15.625343,12.753253,0.96071446,120.96684,5.9466534,141.9008,8.200657,0.2137819,8.8194065,]"
480,"[,31.083443,6.717904,45.799503,11.854983,0.92618674,40.997566,6.6106005,147.8051,8.54546,0.69148856,7.857813,]"
481,"[125.56357,6.844016,21.59528,14.322633,0.94341975,105.247314,5.4507103,132.11847,7.0624065,0.5378922,8.059427,]"
482,"[,90.55142,1.5530248,20.264027,10.764015,0.95020926,47.882816,6.9801197,132.01797,5.346119,0.26700115,8.696079,]"
483,"[79.39949,6.8616266,12.107521,13.709293,0.9119226,36.88173,6.514483,90.64192,5.9319143,0.4955914,8.786988,]"
484,"[,33.547905,2.9807096,41.413284,14.094591,0.9145779,73.38239,5.3333826,141.70139,9.1271515,0.48424083,8.329253,]"
485,"[,51.841293,5.099034,90.15073,14.106308,0.89560354,83.55994,6.4747252,129.32942,9.648426,0.8007903,7.5897975,]"
486,"[,67.60215,6.8344445,44.82528,12.683531,0.88393664,129.61584,5.551526,123.716545,8.355154,0.5933685,6.4039884,]"
487,"[118.567375,6.6312733,80.01008,13.604343,0.9488933,108.410065,6.8601837,126.00516,6.3748255,0.54881924,8.557522,]"
488,"[,51.771576,6.560534,102.30013,11.576562,0.902073,56.724033,5.530962,143.58527,8.13728,0.99370766,8.542344,]"
489,"[,98.47101,4.2178082,52.33886,6.2421446,0.9952965,92.86558,6.726693,148.65341,14.062059,0.9664644,8.376391,]"
490,"[,39.548683,6.1720424,86.81391,11.124301,0.7789465,51.38323,5.943803,145.66145,7.7437897,0.4010663,7.9999,]"
491,"[101.37993,4.909296,13.702316,13.935568,0.94807917,66.02988,6.9493423,142.53056,7.683245,0.5098559,8.235325,]"
492,"[,43.03263,6.631138,29.833279,14.09507,0.719754,67.85179,6.2745314,145.70547,5.1753635,0.23278451,8.69814,]"
493,"[1.0083229e+02,5.9594793e+00,4.6771099e+01,1.4881603e+01,9.6858531e-01,3.0891750e+01,4.4218378e+00,1.3979185e+02,7.1595335e+00,1.3256291e-01,6.9398665e+00]"
494,"[,45.763084,6.6214557,114.822784,14.625271,0.9208981,37.747715,6.674655,136.38022,6.791835,0.8747314,8.609116,]"
495,"[,57.743652,5.0468435,38.776176,13.507871,0.8224124,111.00871,4.743443,147.99905,7.400469,0.28167716,8.155901,]"
496,"[,45.87877,6.666198,12.42144,13.282998,0.5609876,92.54016,6.574775,149.07495,7.808456,0.98308027,8.545933,]"
497,"[,33.233265,6.0737147,22.789711,14.299096,0.912732,127.45117,6.808733,138.94244,7.6796494,0.90248585,6.817466,]"
498,"[,93.44888,5.8898535,18.995373,14.332192,0.90708494,122.7261,6.866804,149.58699,8.997435,0.7059299,7.071146,]"
499,"[,73.20679,6.7933655,128.22699,12.167978,0.99105275,141.55586,6.526433,146.48068,5.413082,0.8721032,7.991505,]"
