episode,action
192,"[,49.584545,3.5284152,37.818718,8.924893,0.1927563,53.272163,1.0844796,107.50731,6.1337996,0.15517202,7.9871817,]"
193,"[44.08006,4.5999823,85.72072,7.454424,0.67984384,80.79597,4.8759756,75.88304,9.470723,0.90107596,6.7190123,]"
194,"[,33.85239,6.2078876,127.681015,9.263687,0.64526033,36.45762,6.030828,44.088493,12.802831,0.4450376,8.9481735,]"
195,"[110.517204,5.9833317,44.09041,6.0667324,0.5018305,39.238174,5.10579,147.62334,10.684782,0.9904629,8.969342,]"
196,"[,60.51435,2.9936614,104.40359,7.709395,0.70678306,71.71651,3.1128278,19.28423,14.154674,0.89474404,4.7921042,]"
197,"[117.935455,6.595965,26.560276,14.922699,0.8739053,108.494774,1.2711635,147.63278,13.044808,0.5109926,6.217087,]"
198,"[,51.75122,1.3261881,96.29471,13.226456,0.24187016,148.50351,2.552391,113.90393,14.04767,0.75523096,8.296336,]"
199,"[,46.066048,2.4690871,84.89236,12.341764,0.2566902,92.75529,5.6913934,134.5087,6.1697016,0.19733185,7.7890635,]"
200,"[126.50833,5.2985935,57.71225,6.455767,0.8861425,58.92301,3.0564127,142.82141,6.9475846,0.3285853,7.999959,]"
201,"[137.274,2.5805233,64.7662,5.933832,0.29743668,103.32655,5.2673974,59.689747,8.724865,0.2290754,6.4417634,]"
202,"[,33.15021,4.52585,59.88976,6.341163,0.8171922,36.68389,5.8708973,136.77768,14.078721,0.21606097,8.824008,]"
203,"[,92.488716,1.8479838,35.650185,13.045195,0.75267124,125.02612,3.3282244,49.15788,8.148886,0.55886364,5.009742,]"
204,"[131.60701,3.8514328,25.940784,14.343882,0.7187369,145.09306,6.7929454,16.591549,13.90636,0.27599278,8.277213,]"
205,"[80.22145,4.186077,78.16652,5.6146097,0.44829437,57.079067,6.6765833,33.502068,14.489311,0.8930026,5.5505166,]"
206,"[,57.756348,5.765704,86.924385,8.918687,0.65284675,38.470394,1.677388,118.61781,9.226942,0.16455272,7.5943418,]"
207,"[4.5030098e+01,4.6497116e+00,1.2414163e+02,1.0367928e+01,1.6354296e-01,3.1981602e+01,3.1938910e+00,4.6197548e+01,8.8179808e+00,1.0989353e-01,5.2445440e+00]"
208,"[,88.18679,4.533991,34.68951,7.611603,0.46425223,37.76912,3.4381647,134.58357,12.60782,0.31334168,4.9366603,]"
209,"[142.39252,3.415998,70.31879,7.7269955,0.9619104,111.962524,3.9666193,143.2106,12.44794,0.37913632,8.48353,]"
210,"[114.27403,1.7012174,84.28194,14.3027725,0.4860041,113.38795,1.5227723,56.829193,10.414165,0.66794485,7.4407315,]"
211,"[123.08214,1.2832527,22.390537,11.997834,0.64573,82.18403,6.850309,131.63112,6.129546,0.22260147,5.3868203,]"
212,"[130.72092,1.5391884,24.220505,14.697623,0.77247113,67.2022,3.8087225,93.31245,11.25123,0.18249631,7.696865,]"
213,"[76.94437,2.585641,28.270538,10.562176,0.4903153,74.54089,5.092891,47.16855,7.746315,0.49551788,7.840662,]"
214,"[,93.59199,5.073814,145.23035,7.5969834,0.74549544,56.57534,6.481453,120.79735,12.516565,0.8290292,8.408503,]"
215,"[50.8392,2.8380342,19.6884,7.0713778,0.28658718,87.70586,3.689559,18.134018,10.367678,0.6696132,7.2292805,]"
216,"[,63.12864,1.4086647,143.05359,5.4829245,0.16331714,78.14155,6.4340234,126.350586,9.272714,0.91587526,4.728432,]"
217,"[113.561386,2.5263433,10.831795,14.77813,0.15473545,86.60971,5.5045395,60.357403,6.387542,0.35547495,7.9976387,]"
218,"[102.406784,6.0071583,17.164078,7.118086,0.19465789,46.353237,2.7818642,18.82169,7.9240174,0.7673197,6.3784633,]"
219,"[32.74209,3.680174,31.042679,13.846486,0.29214624,64.47293,6.761222,51.874474,7.6579227,0.45058948,6.754384,]"
220,"[,80.73586,1.7567685,59.043137,5.325431,0.236038,32.585358,6.6449175,146.065,5.188935,0.9381448,6.8419633]"
221,"[,34.964035,2.6386743,49.700912,12.7535095,0.8855827,144.36249,6.5011635,55.210007,13.923,0.36331242,6.447567,]"
222,"[,41.94367,5.5036335,96.09417,14.484055,0.4905197,128.73183,3.4707947,142.30258,14.492822,0.18925658,8.8479805,]"
223,"[,32.45948,6.112233,144.2847,11.161926,0.8187754,146.50629,4.724457,110.53226,11.473093,0.64715004,6.90828,]"
224,"[55.417656,3.4867465,25.868088,14.104942,0.18053776,84.49014,4.5318446,90.96112,14.797737,0.1981993,5.045542,]"
225,"[132.84953,2.1653304,19.119663,10.596642,0.26403314,64.08601,3.6277573,48.948692,13.8938,0.50970185,8.689433,]"
226,"[130.98,5.360362,119.4729,14.721137,0.8977802,140.44873,1.4068866,32.197662,5.6844416,0.75770473,4.3997917,]"
227,"[,90.58908,1.0135202,36.88714,14.788021,0.46713534,113.13956,3.1010585,144.84805,10.795898,0.26943657,5.804796,]"
228,"[1.2792180e+02,5.2139192e+00,1.0243306e+02,1.1035726e+01,2.4809659e-01,1.4223514e+02,3.2425866e+00,1.3549779e+02,7.0073490e+00,1.0106236e-01,5.5886321e+00]"
229,"[103.385796,3.5516293,10.84639,12.966021,0.9032519,44.76735,2.3087237,98.95831,5.9654055,0.18523306,5.1363616,]"
230,"[101.69111,2.8939102,46.905197,5.1179004,0.31713694,55.927807,3.5936432,140.56334,11.249986,0.35144165,8.919369,]"
231,"[,77.56458,3.541469,18.277905,12.173661,0.15611601,135.68011,6.370964,49.537003,10.445811,0.58600754,6.8636765,]"
232,"[,85.67541,4.257492,16.14859,7.82885,0.20883265,64.07994,6.5257645,121.3398,5.6109247,0.14616126,4.5738726,]"
233,"[,43.808197,2.417261,120.279816,11.06474,0.87746453,126.17289,1.4945045,34.63067,6.6699095,0.19543457,5.7529798,]"
234,"[,56.136547,4.800135,65.907166,14.355054,0.7185259,54.341568,6.6694574,124.95323,6.6632156,0.16432792,4.835604,]"
235,"[32.336403,4.3660316,53.89052,5.99691,0.719327,34.584064,4.4691367,80.37724,9.004111,0.12166509,6.2407985,]"
236,"[,99.78232,5.340227,46.74262,6.8761034,0.76330423,135.75787,2.0091217,104.10579,6.1460094,0.25916025,7.1870046,]"
237,"[147.40686,3.5834808,23.94448,9.908882,0.8006836,47.389305,3.464598,61.371284,13.80008,0.6606354,8.395377,]"
238,"[68.66128,6.449878,60.047287,6.0960493,0.6525859,70.342735,3.4554336,15.256027,13.429187,0.978298,5.5594177]"
239,"[131.67377,5.0450315,88.48031,10.328065,0.5589499,110.39586,5.4642224,24.82642,7.6960974,0.81095916,7.390216,]"
240,"[132.07304,3.1170068,78.01211,11.831531,0.47407436,125.40706,1.1461484,49.685005,6.6650066,0.2346324,8.075779,]"
241,"[119.22836,2.3864496,83.52324,7.7391596,0.52796537,66.011826,1.930248,144.65881,7.8705935,0.77024,8.247407,]"
242,"[,90.62416,3.5436935,131.45291,13.46148,0.49083832,82.08793,1.6594825,101.16145,8.654686,0.3040326,5.7560945,]"
243,"[133.65984,6.972707,100.87616,11.667529,0.35407624,62.024963,3.1142921,89.00111,11.795736,0.33927184,8.596973,]"
244,"[116.3503,4.3671465,17.129898,14.5618,0.31785244,73.08946,6.5539627,119.564514,9.034162,0.81167746,8.786625,]"
245,"[4.7396152e+01,2.1068964e+00,6.4912239e+01,8.7976284e+00,9.1755509e-01,1.0859474e+02,2.2509871e+00,1.4827966e+02,1.3560553e+01,1.0792124e-01,6.8213205e+00]"
246,"[,41.285736,5.5722604,110.56096,13.656258,0.9146886,105.68663,3.0915704,143.71811,5.7484155,0.72876775,4.6628504,]"
247,"[,88.43274,6.020872,71.998024,14.783448,0.8281652,30.901005,6.4917955,113.09488,13.618059,0.4953103,8.342075,]"
248,"[34.576008,3.4678793,23.633606,12.481664,0.4802257,70.59988,3.6080797,97.80867,11.011345,0.31866342,8.081662,]"
249,"[,52.94686,6.6198664,134.41464,11.05296,0.98736393,112.71367,5.1069994,101.91822,7.244835,0.9743725,8.474298,]"
250,"[1.23034195e+02,3.67491913e+00,1.08539452e+02,5.90994644e+00,7.66079307e-01,1.25565170e+02,6.05945778e+00,1.05185287e+02,1.15822525e+01,1.03320986e-01,5.58822155e+00]"
251,"[40.585358,2.2814171,85.91294,9.6747465,0.24530154,34.16632,3.1331346,87.01555,14.231876,0.16545677,7.6613083,]"
252,"[115.51902,2.2685053,25.902317,9.45019,0.17341733,137.59796,4.778913,120.109406,12.185232,0.38665754,5.7218204,]"
253,"[137.38982,2.7380419,105.74082,8.204125,0.35769397,41.536877,2.323071,139.243,13.640153,0.22540319,7.889658,]"
254,"[66.40747,5.6583767,24.700542,12.318213,0.384667,67.41867,4.2437935,63.689377,9.247331,0.332298,5.529537,]"
255,"[139.37003,6.5684958,14.848984,8.387805,0.8059861,40.355423,4.143869,137.78418,12.932709,0.5543685,8.124142,]"
256,"[,34.22209,3.0213475,97.4075,9.331886,0.23062468,124.940125,6.357037,125.64376,13.007956,0.7006879,5.0115843,]"
257,"[130.81306,5.2328434,36.023743,6.6043053,0.13629392,110.90602,6.3890715,100.944214,13.4208145,0.43186754,8.351953,]"
258,"[6.7236008e+01,6.1126127e+00,2.3733677e+01,6.9233036e+00,2.5376683e-01,4.1940014e+01,2.0696459e+00,1.1750856e+02,1.3555554e+01,1.0893121e-01,6.0236373e+00]"
259,"[,81.17802,6.8492293,98.82399,10.792338,0.47299445,55.88818,4.516684,105.501724,10.851998,0.799939,4.322084,]"
260,"[,40.25141,6.087322,100.85426,12.790057,0.42970878,84.63142,5.370153,67.83577,8.265579,0.7048009,7.750231,]"
261,"[,89.52394,6.4960084,27.07005,14.0669155,0.2723899,30.885246,4.677415,106.89902,13.268841,0.25645578,7.437938,]"
262,"[,64.13094,6.08245,70.70685,12.619777,0.9489283,143.81494,6.2640843,35.86748,14.454497,0.36696976,6.355199,]"
263,"[1.28161346e+02,2.04021859e+00,1.40696548e+02,1.47418098e+01,1.08136564e-01,7.49902878e+01,1.47494650e+00,3.74116135e+01,7.02268839e+00,2.19932526e-01,4.97842789e+00]"
264,"[118.2352,6.4402366,48.979244,6.7195234,0.6575999,144.52509,6.2839,145.36995,13.26726,0.28994104,7.9374113,]"
265,"[,88.23166,2.2472224,113.433945,5.6028514,0.22112745,123.2735,3.3886447,121.49103,7.373247,0.6049215,5.6875534,]"
266,"[140.58664,6.3629303,30.137142,12.199476,0.37786084,114.74081,2.9143908,56.147575,5.89194,0.7095358,7.3819942,]"
267,"[,76.16775,1.5493584,133.83015,12.66861,0.16792327,129.46552,6.1972866,92.69179,9.94239,0.80556285,7.693001,]"
268,"[111.30203,4.7319317,13.0414505,14.38217,0.15169168,72.99689,6.6959906,62.001114,12.904865,0.37012842,7.017581,]"
269,"[1.4914551e+02,4.9220533e+00,1.3605858e+01,5.9303131e+00,1.2195134e-01,1.4196219e+02,6.2856574e+00,6.6746040e+01,5.8186097e+00,6.3986367e-01,8.6980686e+00]"
270,"[,68.15931,6.853614,53.94835,12.294995,0.2937296,126.0809,6.0345573,126.33278,8.485191,0.87041193,7.2968616,]"
271,"[119.14516,4.403689,84.81976,8.211608,0.6090037,138.56934,6.180737,85.81543,14.451872,0.16410944,5.4956865,]"
272,"[103.435455,1.4180751,95.385345,7.2757616,0.63400054,69.24612,5.6351113,105.81423,10.381199,0.8863766,8.725152,]"
273,"[111.14813,6.717304,56.812187,13.490135,0.4687766,89.41636,3.2327623,61.300636,11.648086,0.23027834,6.6434283,]"
274,"[142.8628,6.533636,136.57538,14.094301,0.83388054,143.77594,6.375961,98.9546,7.4802113,0.8893733,8.227614,]"
275,"[,67.91433,4.4615397,146.025,10.950971,0.2986933,104.13533,2.8076918,121.01042,9.249001,0.78997153,6.3708878,]"
276,"[,63.08277,3.8853781,108.854416,7.7335653,0.98937297,60.21241,6.4855757,113.22398,6.6110272,0.2080378,7.8327694,]"
277,"[,72.78243,5.452612,116.28794,9.093031,0.4865465,83.0702,2.7495193,41.712284,13.170926,0.31538475,7.558153,]"
278,"[99.17312,1.5873003,61.64003,11.5038595,0.24028331,64.50405,5.5080833,68.95281,13.891895,0.8309891,8.680027,]"
279,"[101.49617,6.8859444,133.50964,11.0931015,0.6098768,62.138283,4.982446,149.8458,13.584734,0.4154658,7.397222,]"
280,"[36.293427,5.0589905,62.880383,14.062967,0.3681469,33.075455,6.796701,81.90607,12.551193,0.21107304,6.2793713,]"
281,"[,83.32936,3.6182792,123.00397,12.011721,0.65482503,46.368732,3.0035944,49.64238,13.081934,0.16940668,8.948676,]"
282,"[123.8152,4.785274,69.22411,5.866491,0.3866762,113.94377,6.5527678,137.18713,13.776851,0.31404358,7.1908455,]"
283,"[44.804607,3.0929666,90.36044,8.769738,0.29553816,75.073494,6.6981683,65.64884,9.923392,0.31863308,7.2341156,]"
284,"[135.23335,4.4852443,22.97256,12.5930395,0.76669246,31.051739,4.466931,126.530106,11.493396,0.16764674,8.870304,]"
285,"[,47.45635,6.3063297,139.77943,9.392994,0.7882359,121.395676,4.108781,104.754776,13.001749,0.5046502,5.781433,]"
286,"[1.4205957e+02,5.5019422e+00,1.9248528e+01,1.0845399e+01,1.4059526e-01,8.9263634e+01,6.0068250e+00,1.0324570e+02,6.0459166e+00,1.6868651e-01,8.4506493e+00]"
287,"[,44.06377,6.3554773,102.61323,13.337968,0.221748,122.93712,6.1797814,135.8657,7.7764587,0.3266215,8.823138,]"
288,"[,32.25664,4.8630457,106.275055,5.522227,0.1863501,103.88645,5.134404,108.48856,7.096236,0.111283,5.23635,]"
289,"[,84.714325,4.367702,81.30413,10.15255,0.32865041,124.5728,4.0943875,50.8151,13.638377,0.35621992,8.512203,]"
290,"[131.35297,5.2931676,86.8149,7.7489767,0.16619536,45.834896,6.3604503,91.16934,11.246046,0.873689,7.0303164,]"
291,"[124.52235,3.2894015,64.22199,8.58415,0.7066409,44.482796,4.815255,136.41934,12.831213,0.15834829,6.0715795,]"
292,"[4.8755550e+01,2.8446927e+00,1.3659810e+02,8.1667290e+00,1.3191199e-01,8.8024712e+01,3.9526582e+00,5.2679916e+01,6.2829986e+00,1.0594854e-01,5.0796142e+00]"
293,"[,93.10086,5.185698,133.52066,14.7018585,0.518123,90.64626,1.5283592,102.96239,14.481384,0.95664525,8.905823,]"
294,"[,43.492386,5.6272564,71.04197,13.803699,0.26153186,133.96632,3.1308398,136.27762,14.571224,0.4084404,6.107185,]"
295,"[107.48005,5.2312503,146.67474,14.707521,0.16607922,93.89922,3.8570025,147.3095,5.9238467,0.22072399,6.924988,]"
296,"[1.15685135e+02,2.05280972e+00,5.23734970e+01,7.74025965e+00,1.05459303e-01,1.17079010e+02,5.86828756e+00,1.15319839e+02,5.35915089e+00,3.96861166e-01,7.77070522e+00]"
297,"[,64.81945,6.395053,53.797386,8.930796,0.36769468,41.956238,2.6250463,118.556564,12.778634,0.32972383,7.6259255,]"
298,"[106.683685,4.431811,13.245911,7.9954348,0.7197112,66.290436,6.590261,45.18927,14.038036,0.19558918,8.242676,]"
299,"[74.31164,6.111758,21.639984,11.831453,0.60416543,51.20595,3.8826342,29.715488,7.64937,0.14185745,6.185059,]"
300,"[69.18999,5.450609,39.75707,8.517357,0.20962927,69.51393,3.9273481,19.737087,12.513075,0.1402019,8.214176,]"
301,"[108.4044,4.8233104,19.808594,14.135024,0.27829042,62.565468,6.908471,54.439262,7.2164893,0.26315075,7.386246,]"
302,"[139.6366,6.2666564,73.09429,13.906345,0.25454316,126.730225,3.595295,42.82337,13.151143,0.48560798,8.40202,]"
303,"[,77.70019,6.278761,33.133984,6.4826345,0.27095366,59.448784,2.8921218,115.7122,10.978008,0.14854896,6.756485,]"
304,"[120.87532,6.7999635,16.337364,14.104534,0.14892256,108.81987,4.417851,124.76218,10.715278,0.87625515,8.569658,]"
305,"[1.3987460e+02,1.9681363e+00,1.8860718e+01,6.1829834e+00,1.2761849e-01,1.3507518e+02,4.1329188e+00,1.2146411e+02,7.0402231e+00,3.1877953e-01,7.7463245e+00]"
306,"[31.729042,6.5175824,35.67215,6.9846973,0.27843708,76.062004,5.4901867,97.14391,7.604123,0.742709,6.485785,]"
307,"[,49.776646,4.887119,19.9006,10.023026,0.2341088,122.855804,2.3625715,131.12155,11.003403,0.75044686,6.324029,]"
308,"[,30.114182,3.2353318,15.767059,14.504201,0.8731837,34.209476,2.7130713,107.409744,5.6342382,0.263506,6.0896006]"
309,"[,37.42482,4.6935635,38.1639,14.039835,0.698127,30.542446,5.570236,123.84007,13.232985,0.23393285,7.5374117,]"
310,"[3.5616737e+01,6.0889735e+00,7.7462288e+01,6.1089334e+00,8.2798761e-01,1.4420622e+02,2.9910934e+00,1.4024100e+02,9.1096249e+00,1.2657511e-01,8.4571114e+00]"
311,"[,37.979076,2.054565,19.305004,12.210716,0.6626004,109.93816,5.599657,106.40067,6.3317585,0.17755422,6.7928104,]"
312,"[,37.22275,6.7303805,120.92589,12.5693,0.38706613,55.43688,5.8084226,147.24466,6.211514,0.77892697,7.3165026,]"
313,"[58.120068,4.842344,40.467888,7.0387363,0.1481517,55.419945,5.4081826,97.52417,11.561446,0.5452422,8.510838,]"
314,"[,48.31667,3.478704,13.183083,12.477386,0.948874,107.665115,6.934985,121.82168,9.513204,0.233085,8.91877,]"
315,"[125.32286,4.8896217,148.75113,13.785435,0.54334575,142.68488,2.2248502,57.376408,10.615126,0.77484804,5.793256,]"
316,"[,92.95185,5.373979,79.40043,14.508013,0.40478143,118.882355,2.4567986,72.13311,5.606069,0.18772733,5.760196,]"
317,"[,85.49291,5.8886805,30.95845,8.324177,0.18372208,52.279675,5.2070427,107.70559,8.302984,0.90817153,7.2081914,]"
318,"[91.2872,6.5320873,26.54993,11.01488,0.62572056,57.616035,2.3904397,66.35065,9.40591,0.3480595,5.5715623,]"
319,"[,66.18635,6.138691,119.70555,5.284463,0.7448601,132.1186,6.0165634,53.401375,5.8661785,0.20149308,6.324992,]"
320,"[,74.89361,2.5522633,17.171234,8.6350155,0.93219304,42.120975,6.103935,118.13527,11.793559,0.7465579,8.613985,]"
321,"[,74.64969,2.7469945,149.53137,12.972673,0.19183597,57.331753,6.2771673,103.78053,11.59877,0.7940727,6.7764926,]"
322,"[125.691475,2.948179,84.31456,12.185143,0.61709636,74.26977,5.6002626,39.610798,13.607202,0.503855,5.957779,]"
323,"[133.8355,6.8161902,18.232727,10.375029,0.2917514,90.59393,3.7749026,99.92483,6.1077557,0.5572109,8.655355,]"
324,"[135.89967,6.2547626,100.11592,8.864254,0.8214749,123.406006,4.5219703,117.510574,6.3932905,0.22665286,7.0754213,]"
325,"[34.387657,5.453676,68.67762,13.971689,0.44258946,84.022385,3.8141005,85.846985,11.992318,0.39013243,8.079417,]"
326,"[,83.19086,5.0904584,112.41167,12.49633,0.42731607,103.86991,4.978588,44.049217,13.6636715,0.31499594,8.625174,]"
327,"[,56.612034,6.7003074,97.53851,12.420023,0.23116261,115.140915,6.085677,128.16324,7.9795074,0.6610089,5.0676746,]"
328,"[52.43053,4.3096437,36.332954,13.938755,0.2741509,56.84926,6.2889595,45.74175,13.060098,0.95470333,7.0431647,]"
329,"[,48.72335,6.615227,60.540123,5.774288,0.15699592,57.064316,5.8170323,108.47036,6.0899405,0.41798818,8.050361,]"
330,"[104.27696,3.3596005,98.64758,14.848385,0.72831374,55.937675,3.466535,68.09068,9.948285,0.34343168,7.984128,]"
331,"[1.48448441e+02,6.40663433e+00,9.21434402e+01,1.17036562e+01,2.76739776e-01,1.35068253e+02,3.70410490e+00,1.34359863e+02,7.16629696e+00,1.07969195e-01,8.45783234e+00]"
332,"[,99.15269,3.4510949,145.22253,14.683137,0.89046204,69.6308,5.714134,73.81282,12.224685,0.21604589,8.370527,]"
333,"[73.613884,5.6310425,31.62421,14.760636,0.29104698,48.513092,5.128012,95.04649,13.084637,0.46697262,7.3575363,]"
334,"[,71.518135,6.7279215,86.220634,14.174223,0.17060766,43.386784,1.7728088,108.7704,5.0509043,0.8722391,8.381891,]"
335,"[117.64259,3.7534177,43.058956,11.991283,0.446813,104.65278,4.7304735,117.961,8.041494,0.34329975,7.288205,]"
336,"[,37.408234,2.74551,147.87051,12.440771,0.85999686,63.260124,5.709657,39.701195,13.961291,0.76978385,7.1528316,]"
337,"[,59.11879,1.3479524,14.738922,14.171998,0.39992556,64.51596,4.814391,128.48723,8.424196,0.18788338,8.787226,]"
338,"[,35.36303,2.508962,87.43691,13.051115,0.92415833,47.1153,3.3179965,143.13657,13.224323,0.18577275,7.928941,]"
339,"[1.3206638e+02,6.4941516e+00,1.6448204e+01,1.4027401e+01,7.1143621e-01,1.4865111e+02,4.4002433e+00,1.3060016e+02,1.0407915e+01,1.0313648e-01,8.8029156e+00]"
340,"[1.3747150e+02,6.2725062e+00,1.0130816e+02,1.2644301e+01,5.8813542e-01,3.9061390e+01,6.0149608e+00,1.3728452e+02,7.4719157e+00,1.2231442e-01,8.6825447e+00]"
341,"[,99.198586,4.199294,75.61029,13.808484,0.20028669,145.793,2.2047873,35.521053,12.986511,0.55342877,8.461926,]"
342,"[127.39661,6.0867567,23.63099,14.252819,0.17062351,35.294525,3.9006355,54.306206,9.540353,0.40444922,8.745993,]"
343,"[,71.55843,6.051724,80.90201,7.77077,0.2928533,133.5282,6.673935,124.33877,12.720251,0.15223143,6.9010115,]"
344,"[,90.62409,6.155469,124.745255,13.832735,0.5097832,33.354973,4.5613174,66.544556,6.856818,0.41065532,5.7800684,]"
345,"[,31.493767,6.35655,36.18256,11.129855,0.39386994,47.92295,5.4486637,145.6221,13.115631,0.80518305,8.1428585,]"
346,"[,41.61361,6.511986,86.2203,13.245938,0.13291946,102.420555,4.072654,62.52507,10.229046,0.2962863,8.383178,]"
347,"[73.46889,6.686113,26.562077,14.433382,0.46546045,44.241756,2.947988,28.56176,11.519436,0.25946662,5.818971,]"
348,"[137.56099,6.517329,84.71267,12.90085,0.30456686,135.53723,6.8870754,133.95993,7.4906564,0.14198837,5.11158,]"
349,"[4.66762352e+01,6.75642014e+00,3.94679375e+01,1.48346348e+01,1.16936386e-01,8.44809952e+01,6.42117453e+00,1.38537750e+02,1.11656103e+01,1.60311580e-01,7.16399574e+00]"
350,"[100.83712,5.9491158,34.23607,7.6583486,0.46735847,46.235046,6.6724234,143.62012,11.881739,0.5563009,4.7745323,]"
351,"[,64.27199,3.744017,63.764908,14.530357,0.28508565,121.83418,6.4372125,17.65524,13.004496,0.3830341,8.559794,]"
352,"[97.07781,1.5828726,35.23142,14.572561,0.40423334,42.131683,5.5644712,62.38497,14.566816,0.24916366,7.9093385,]"
353,"[101.11871,4.0194435,64.23143,5.8760457,0.8556866,49.12006,6.5436664,89.30797,9.574269,0.6021692,4.9708204]"
354,"[,71.643875,2.8122807,21.053333,11.245029,0.29559568,35.415894,6.7122602,105.69447,5.906573,0.13503349,7.8287754,]"
355,"[50.865032,6.9486885,10.4418335,8.255304,0.5014579,58.348087,4.4302545,74.60854,5.6596403,0.33837557,7.697263,]"
356,"[105.79261,1.9228954,12.729042,6.3190584,0.11664665,38.389526,6.7818823,104.31183,6.278077,0.21731132,8.412978,]"
357,"[,82.596375,6.449418,111.25414,13.816387,0.18016976,78.55686,5.742773,26.676636,5.694064,0.15325007,8.584384,]"
358,"[127.69387,2.0724182,114.55005,11.196332,0.28829524,87.33626,4.298823,119.06619,13.030154,0.7594241,8.104227,]"
359,"[30.525425,6.657477,51.44259,13.55608,0.25281358,96.807434,6.2804184,96.33465,14.520581,0.9430388,7.502329,]"
360,"[,94.5818,6.8599963,25.055386,7.9763455,0.29248768,131.3453,2.7645512,121.045906,12.8344,0.47001645,6.8409557,]"
361,"[,78.3465,2.0584712,125.39458,7.3953085,0.33010605,64.262,2.685102,111.1846,6.814931,0.16730362,8.389793,]"
362,"[66.5522,2.9294052,88.379486,13.058765,0.30336553,57.84469,5.2311916,39.902393,8.9410305,0.1974177,6.711139,]"
363,"[53.862206,4.6029034,80.529175,7.7074523,0.19977048,53.40741,5.30899,27.419163,12.4268055,0.2779947,8.55928,]"
364,"[,41.457165,5.109991,81.29647,11.7371235,0.38144994,53.721256,5.283405,123.33864,10.547447,0.31978127,8.442134,]"
365,"[,48.486694,1.8000078,35.002663,6.1632853,0.14793426,64.23979,5.231703,126.810715,10.4391165,0.35139072,8.157985,]"
366,"[135.82033,6.211918,131.0541,13.979076,0.34118247,74.14528,5.1896253,18.622478,11.816978,0.48197502,7.7566843,]"
367,"[122.13961,5.7853622,30.630672,7.8584933,0.17923623,33.354893,4.9781084,133.49359,13.35531,0.8730129,6.828301,]"
368,"[106.02789,2.8595047,92.18992,11.502836,0.32284814,128.46524,6.8756423,123.19516,11.717274,0.26837087,8.226057,]"
369,"[,69.0893,6.0212364,58.202106,14.174313,0.6177084,49.563683,5.979809,116.46979,9.539328,0.3335466,7.864768,]"
370,"[,67.30779,5.1150513,11.023819,12.60788,0.2925859,31.49937,6.5410013,107.21484,14.502144,0.9140344,8.125501,]"
371,"[,36.03055,6.3380404,129.92847,10.844706,0.6095577,31.92426,6.4211836,118.17279,13.145564,0.18534985,8.206507,]"
372,"[,38.98374,6.816194,71.97877,9.778498,0.38282508,71.45778,3.7641816,107.00406,13.03182,0.16263485,8.669719,]"
373,"[4.6899063e+01,5.2732534e+00,3.5817913e+01,1.3747011e+01,1.1338958e-01,1.3938382e+02,5.9911194e+00,3.0467487e+01,1.4182419e+01,7.9994392e-01,7.9483323e+00]"
374,"[,33.665977,5.3998976,78.09071,12.836662,0.17143059,140.3248,6.8377123,38.92874,5.291752,0.28415644,8.316014,]"
375,"[,32.67671,4.034472,26.125557,12.440259,0.23075026,93.88847,6.7760754,114.700356,7.482749,0.11946395,6.009383,]"
376,"[,74.75386,6.315674,83.04572,14.703793,0.16497353,112.75689,5.745658,114.193405,9.261527,0.22332966,6.727958,]"
377,"[,45.93208,2.1661274,107.49005,8.159998,0.6412442,99.880394,5.7729254,136.26051,14.608553,0.22459888,7.7395015,]"
378,"[33.48412,6.759824,49.835106,12.803621,0.39881796,46.090782,6.86772,51.977737,6.1384387,0.2530327,8.679289,]"
379,"[106.446754,3.5431812,60.462566,13.573249,0.30147338,138.18964,6.8552036,47.072598,10.780734,0.37126148,7.972928,]"
380,"[85.67808,5.1354594,80.061905,12.159694,0.42545837,85.22846,6.761743,94.72058,10.157091,0.36724156,8.22567,]"
381,"[,57.645115,4.1069837,32.459118,14.839441,0.13079995,46.3865,6.1560555,129.17783,8.924217,0.17403731,8.632846,]"
382,"[139.39525,6.036602,36.75654,14.063669,0.15521798,106.84816,6.0737305,82.58358,6.1631794,0.61380863,8.647999,]"
383,"[34.59262,4.8707876,31.723461,11.342394,0.21385399,85.285034,6.3041396,86.82671,7.533451,0.8639311,7.2291036,]"
384,"[44.94592,2.2876575,23.173004,8.431303,0.30218405,66.80136,6.747508,46.8858,10.437151,0.23114684,7.147615,]"
385,"[,84.309425,5.85923,141.26178,9.285704,0.15071869,48.64335,2.9476128,124.2314,9.953531,0.83499515,7.4436817,]"
386,"[9.3105476e+01,4.4335389e+00,1.2226068e+02,1.4119640e+01,5.2196991e-01,1.1306174e+02,5.3547678e+00,1.8645878e+01,1.3989101e+01,1.0850242e-01,6.7233844e+00]"
387,"[,46.793312,5.5257397,118.919914,12.276963,0.5232445,31.281662,3.392179,93.73766,12.762359,0.4020577,8.526987,]"
388,"[148.88763,6.644265,30.606773,14.447129,0.545646,108.56925,5.114419,23.008678,5.438561,0.61760604,7.67288,]"
389,"[132.111,1.1902306,46.307693,12.00849,0.15691301,32.368176,6.8713026,64.79532,5.217268,0.16321185,7.350423,]"
390,"[,33.32596,6.717273,120.15028,5.811345,0.14231923,88.175835,6.264865,141.0137,11.352943,0.19436109,8.695648,]"
391,"[,53.86696,6.9422164,118.93073,13.382948,0.402874,100.05237,5.0570235,41.440197,5.464326,0.22305691,8.112295,]"
