episode,action
398,"[,81.77576,6.619339,35.969715,6.2261086,0.17016968,133.24268,6.270596,43.945095,5.9397516,0.49433237,8.557496,]"
399,"[,51.52944,3.91624,130.50478,12.97939,0.1645725,64.760605,3.780212,129.67632,5.118807,0.16141284,8.475141,]"
400,"[,45.167755,6.4167805,120.841095,7.0380807,0.21269876,148.1568,6.5397015,30.163563,6.410816,0.7752364,8.735305,]"
401,"[3.9658459e+01,6.1449795e+00,7.7764610e+01,1.3457104e+01,9.4934857e-01,1.3175903e+02,6.8046193e+00,2.4070442e+01,5.7455406e+00,1.0405505e-01,7.4563103e+00]"
402,"[,42.919964,6.249304,37.044136,8.013492,0.484364,143.61298,6.8411193,24.368015,6.4888096,0.21739104,5.087799,]"
403,"[5.0519962e+01,6.8804493e+00,1.4593546e+02,6.0248899e+00,1.7561316e-01,1.3676062e+02,6.6783905e+00,2.1781319e+01,5.3363285e+00,1.0247317e-01,8.8795385e+00]"
404,"[,70.47275,5.125498,49.998444,11.290197,0.4958856,148.47073,6.7783685,77.10313,7.393277,0.3661368,6.6710315]"
405,"[,54.698605,5.0300293,87.514915,11.629388,0.20192805,129.06683,6.9909515,128.30608,5.8459477,0.29888773,8.854164,]"
406,"[,34.431015,6.7770305,62.707172,7.3846617,0.5038103,143.42471,6.2763977,38.59868,6.7659607,0.4473581,7.7549844]"
407,"[3.13373337e+01,6.71110916e+00,3.51905479e+01,1.38528252e+01,1.11088276e-01,1.46749161e+02,6.71863890e+00,1.38916229e+02,5.85874844e+00,4.13407385e-01,8.80029297e+00]"
408,"[,56.568962,5.2362394,133.5445,11.155325,0.28645527,131.95876,5.485059,131.85266,7.5000954,0.25967765,8.382447,]"
409,"[3.33974304e+01,3.96621299e+00,1.17451294e+02,6.75314856e+00,1.43958002e-01,1.45238907e+02,6.68673897e+00,4.70100746e+01,6.74119091e+00,2.88251787e-01,8.45635128e+00]"
410,"[3.2535572e+01,6.8303747e+00,1.2150824e+02,9.8025694e+00,1.1503792e-01,1.3733310e+02,6.4255857e+00,1.2057132e+02,5.6077185e+00,1.8875322e-01,8.1985426e+00]"
411,"[,32.998894,6.191148,12.37986,5.5490856,0.17352512,134.04164,3.785978,25.23703,6.511703,0.43338084,8.568066,]"
412,"[,65.16439,2.7068152,37.74019,10.551284,0.31316,139.83057,6.9116926,58.63011,6.4404583,0.22414151,8.760269,]"
413,"[,36.766582,5.87416,54.515358,5.9671836,0.1475069,134.56436,5.7579794,27.245872,6.100008,0.42554867,8.823373,]"
414,"[,50.568726,5.221311,62.399223,11.959234,0.8075396,136.90787,2.8529732,37.900093,8.716881,0.41836584,8.71199,]"
415,"[33.091293,6.1254663,63.379776,8.70814,0.56759465,84.88413,6.7213607,22.183052,8.281503,0.58236945,8.098378,]"
416,"[,54.740555,6.333667,59.471046,8.820105,0.17083621,147.61653,6.380568,141.91808,10.231252,0.20883742,8.944158,]"
417,"[,88.20306,3.5771317,134.83853,13.898716,0.69510275,121.67816,6.793231,108.340164,6.849029,0.3672,8.541346,]"
418,"[9.0077728e+01,6.3056669e+00,1.4613884e+02,1.2672237e+01,1.2557474e-01,1.2746080e+02,6.5152864e+00,1.9936375e+01,1.1491128e+01,1.9529307e-01,8.6693306e+00]"
419,"[,40.022083,6.8689604,15.526695,11.239924,0.40826756,123.45384,6.515213,70.24223,7.920146,0.15913463,6.748434,]"
420,"[,44.34407,5.648262,133.5196,11.12436,0.1496844,132.41788,6.949831,15.044479,13.366553,0.4187532,8.6608305]"
421,"[,41.7636,6.574309,146.6196,10.944872,0.17664263,142.82684,6.806865,38.616,6.487768,0.30498064,8.356205,]"
422,"[,33.706764,6.348419,30.012543,7.213852,0.30834258,146.35193,6.9216166,98.03607,5.0976796,0.7341747,8.6280155,]"
423,"[,68.390656,6.5746083,95.44214,9.033125,0.4839613,107.8172,5.0033875,66.60554,5.3807025,0.42493635,8.169088,]"
424,"[,56.002987,5.764679,109.23494,5.283841,0.30421197,147.87617,6.835684,85.26459,12.002838,0.7661314,7.129767,]"
425,"[6.6086876e+01,5.5115414e+00,1.4991064e+02,8.2904720e+00,1.3544193e-01,1.4907954e+02,6.3723884e+00,1.4442635e+01,5.1985044e+00,3.1401077e-01,8.6857042e+00]"
426,"[7.98110046e+01,6.70836067e+00,1.15299286e+02,1.43530273e+01,3.58394682e-01,1.49001556e+02,6.86868286e+00,3.98682861e+01,1.37273960e+01,1.42716140e-01,8.94813347e+00]"
427,"[,66.17946,6.3187256,88.13536,5.420823,0.4852789,132.83102,6.9173145,46.611862,11.257462,0.15593326,8.96348,]"
428,"[,68.00037,6.7010684,143.27168,8.73699,0.27919242,145.84903,6.2465196,39.107685,5.9093194,0.15471727,6.441618,]"
429,"[,33.97118,6.35528,126.7966,8.052825,0.46814972,147.90985,6.5079517,115.50452,5.286891,0.21204996,8.361133,]"
430,"[,40.392563,1.9974997,16.545261,5.717002,0.14909816,123.41437,6.9434805,140.72002,6.1594677,0.5301803,8.045984,]"
431,"[112.79031,3.3407538,127.75008,7.659649,0.30029565,148.13107,2.9675407,129.44852,6.972194,0.48247373,8.125596,]"
432,"[,32.493057,6.922529,146.08257,10.771804,0.51938266,135.97977,6.797218,61.287018,7.7012987,0.53238773,8.233334,]"
433,"[31.513832,5.03599,96.4318,10.098753,0.13890359,86.08521,6.673375,55.103233,5.925774,0.15265259,8.792288,]"
434,"[,57.569626,4.7447877,103.41104,13.144767,0.28221154,38.981606,2.126236,25.244217,13.339815,0.8699199,8.887548,]"
435,"[,38.62533,6.5924463,80.28698,10.700836,0.21721318,143.51839,5.9070044,127.24156,6.0250444,0.1997169,7.513461,]"
436,"[33.62634,6.678179,69.81495,8.189484,0.19760892,89.99267,6.41251,53.770805,13.612673,0.44694975,8.920816,]"
437,"[35.814453,5.293011,21.81918,11.841362,0.28128254,63.64894,5.9047594,46.508183,7.28307,0.18577895,8.533978,]"
438,"[,32.35119,6.829606,138.2898,8.257652,0.30236113,103.45486,6.631354,88.50783,5.100414,0.18761319,8.607285,]"
439,"[116.96805,6.7711864,35.817165,9.350995,0.32951272,75.482414,6.902589,19.190357,7.1906276,0.29594263,8.926545,]"
440,"[,34.18114,5.808915,24.042969,12.631638,0.20990875,131.10703,6.764123,16.227856,8.286226,0.31972817,7.6233788,]"
441,"[,36.035065,6.0889845,27.388958,13.491632,0.37513417,144.44994,6.360345,48.229187,6.7157564,0.19008967,8.879755,]"
442,"[3.74102325e+01,6.73629141e+00,8.56135712e+01,1.23096972e+01,1.24508381e-01,1.19335655e+02,6.21306944e+00,1.31300018e+02,9.40322018e+00,2.97095776e-01,8.71007729e+00]"
443,"[4.3948486e+01,6.6581678e+00,1.0910634e+02,1.0049073e+01,7.2987938e-01,1.4854184e+02,6.5329390e+00,3.5040234e+01,5.2852936e+00,1.3053408e-01,8.9732790e+00]"
444,"[,41.896053,5.4783845,100.81135,6.52224,0.3798501,149.34222,5.8957767,96.263214,8.690884,0.6041214,7.5917754]"
445,"[,43.140263,6.742721,90.46164,14.529638,0.32256857,147.7075,6.8676004,68.133194,7.8477516,0.35868332,8.95406,]"
446,"[3.5571243e+01,4.6375556e+00,1.2562076e+02,1.3538776e+01,1.2881684e-01,1.3944080e+02,6.2257986e+00,9.0944664e+01,6.8227625e+00,1.5636036e-01,8.5464592e+00]"
447,"[,49.2152,5.4171863,129.94586,6.158037,0.7739248,145.0709,6.6734967,21.651154,5.2751646,0.8418337,7.8220253]"
448,"[,32.6561,6.6989727,64.67754,14.284258,0.15481657,131.50969,6.8179054,122.687584,11.503031,0.43415308,8.855345,]"
449,"[,40.014423,5.1949596,137.02649,12.0696335,0.858178,117.41697,6.16103,125.84023,9.001061,0.6330372,6.101317,]"
450,"[,32.992115,6.9242396,59.77595,9.354277,0.31463066,143.61766,6.7352853,69.04082,5.7324324,0.45626855,8.993365,]"
451,"[,97.76206,6.414278,129.51083,5.910161,0.8058487,86.15531,4.456353,75.117836,14.239351,0.51769835,8.461646,]"
452,"[,34.795174,5.1031017,82.890305,11.192401,0.6602653,47.310333,6.67175,111.308914,6.774412,0.84709036,8.841158,]"
453,"[,35.028603,6.561412,58.51245,10.0503025,0.40679592,147.77519,6.0521135,85.17563,5.3984766,0.15507853,8.792688,]"
454,"[44.85828,2.3194127,91.56876,9.279962,0.6428465,68.992455,6.5623426,40.662563,6.381781,0.62307334,7.418375,]"
455,"[,33.156223,6.8274612,131.37633,7.25031,0.25788754,57.88265,6.889208,92.36795,5.3666453,0.4001609,7.2433267,]"
456,"[4.0219543e+01,6.8459878e+00,6.2119083e+01,7.5156832e+00,1.1543518e-01,1.2318579e+02,6.7085705e+00,1.3023529e+01,7.0935359e+00,1.6479281e-01,8.9615335e+00]"
457,"[,82.46807,4.868614,125.7861,8.536159,0.5181019,127.834984,6.718737,142.01747,5.980578,0.33739954,8.128607,]"
458,"[,32.343517,5.825189,122.138565,8.429128,0.3641233,101.94107,6.5899243,13.103493,7.6341896,0.24180251,8.688023,]"
459,"[,56.17266,5.7612853,20.923061,9.000363,0.21349463,134.37022,5.9406424,74.62394,5.162241,0.55672234,8.467531,]"
460,"[,62.522247,6.736412,112.00928,5.2326274,0.6928973,128.60796,6.22769,65.72847,6.5006046,0.2928858,7.3403187]"
461,"[,83.15519,6.972316,19.351974,9.116764,0.22548175,140.13951,6.698307,123.58533,5.2552223,0.28842857,8.984442,]"
462,"[3.85245743e+01,6.52996159e+00,1.04936188e+02,9.73353863e+00,1.06860906e-01,1.26824173e+02,6.96060467e+00,1.63149223e+01,5.86848831e+00,1.65680796e-01,8.85336685e+00]"
463,"[6.26727638e+01,5.50446987e+00,5.42065544e+01,1.27388887e+01,1.17312819e-01,1.41466797e+02,4.50902843e+00,1.45141464e+02,8.60418415e+00,1.13565624e-01,5.69398403e+00]"
464,"[3.9602379e+01,6.9518247e+00,1.4365460e+02,9.9763317e+00,1.1110455e-01,1.2454202e+02,6.3814316e+00,2.1149063e+01,5.9518623e+00,5.4491895e-01,8.8859673e+00]"
465,"[35.720192,2.7686102,20.525032,11.287281,0.42565283,89.608116,6.6980658,75.7809,5.202713,0.56102747,7.7090406,]"
466,"[6.7019699e+01,4.8236170e+00,1.4792459e+02,1.3563982e+01,1.1713028e-01,9.6890587e+01,6.4110589e+00,3.9833385e+01,1.1095975e+01,4.7021779e-01,8.8066177e+00]"
467,"[,74.475975,6.0310965,60.657146,9.902488,0.16735458,101.23256,5.2265863,27.211025,13.617767,0.81125265,8.846937,]"
468,"[,33.523304,5.651354,42.160297,9.078754,0.9355107,132.74725,6.3609715,51.66276,9.066499,0.15659595,8.040607,]"
469,"[,33.621296,6.6038523,80.32883,9.685617,0.1621134,66.51592,6.821458,114.85241,6.2872066,0.12434492,8.107915,]"
470,"[,71.559616,6.767335,120.9939,13.348928,0.21061027,70.730095,6.3289423,117.86319,5.7483144,0.14557981,7.796563,]"
471,"[,46.372112,6.3305864,144.97292,8.199891,0.36509252,101.77989,5.732685,120.03299,9.203905,0.39679396,8.603888,]"
472,"[,39.869293,6.8019476,90.66816,8.9460335,0.66481876,135.78392,6.5384474,118.661285,8.537792,0.22236282,8.593427,]"
473,"[6.74060211e+01,6.16749763e+00,1.08791306e+02,1.23685246e+01,6.83858812e-01,1.32738113e+02,5.06666183e+00,3.32322350e+01,5.89321232e+00,1.14182115e-01,8.82556343e+00]"
474,"[,32.56601,5.429404,125.26716,7.3538594,0.3884768,108.55562,4.2883673,90.491005,5.3138967,0.22075638,8.927973,]"
475,"[,50.334457,5.7852454,31.833508,12.655035,0.14800358,123.13041,6.8513794,129.64337,5.1981597,0.4935103,8.497047,]"
476,"[,67.59914,6.4246674,12.949394,12.63265,0.28789315,128.475,6.2266464,17.713478,6.8145723,0.20322564,7.814174,]"
477,"[,37.798088,5.999627,71.031334,13.895724,0.23098522,134.72302,6.7514296,141.48178,12.401146,0.1744208,8.904219,]"
478,"[,31.620548,3.0098016,61.53866,9.069287,0.1071721,106.39686,6.629533,36.64774,5.8565516,0.13029957,8.628495,]"
479,"[,35.81372,5.5705395,27.78144,8.380443,0.24650583,139.8638,6.625875,75.77399,5.86133,0.28865087,8.76808,]"
480,"[4.0554272e+01,6.4957438e+00,1.2970291e+02,1.0789271e+01,1.2913644e-01,5.5300140e+01,6.7984304e+00,1.2398956e+02,7.0245438e+00,2.2666031e-01,8.7741995e+00]"
481,"[,53.161133,6.609338,137.35764,7.5184326,0.32475853,128.75165,6.8774405,144.84064,8.209203,0.83396226,8.949637,]"
482,"[5.7928558e+01,5.5964432e+00,1.3519885e+02,1.1109525e+01,1.1286539e-01,1.3627847e+02,6.0986047e+00,4.9362328e+01,5.2521448e+00,2.1088645e-01,8.6570473e+00]"
483,"[131.53542,6.517518,70.48625,11.592052,0.20318344,82.66718,6.460741,122.520035,6.405337,0.21904284,8.345035,]"
484,"[3.6936291e+01,6.7513657e+00,1.2614989e+02,1.4676282e+01,1.2245682e-01,3.6803532e+01,6.9640388e+00,3.5808674e+01,7.8779078e+00,1.5554601e-01,8.4689341e+00]"
485,"[,51.33544,6.041288,78.49658,6.1679077,0.15055496,138.7258,6.7540026,106.60346,6.430735,0.16480175,8.430536,]"
486,"[,33.421524,6.23986,136.59647,13.501614,0.34180284,120.19154,5.2996306,60.99618,5.166718,0.43225133,8.912725,]"
487,"[,55.13277,6.470199,148.25537,10.759086,0.45261964,98.010124,6.8386984,57.472908,5.7534337,0.20935842,8.678521,]"
488,"[,77.32391,4.390392,128.31357,5.6582046,0.49611068,126.767715,6.8487167,51.790558,9.818523,0.2962966,8.576593,]"
489,"[3.5926270e+01,3.9401817e+00,1.4721054e+02,8.8564167e+00,1.2346488e-01,9.2850723e+01,6.8783698e+00,1.3565781e+02,6.7670808e+00,1.3960484e-01,8.8086147e+00]"
490,"[3.5748367e+01,5.0577159e+00,1.3657268e+02,8.5204983e+00,1.2840387e-01,8.7938316e+01,6.2395735e+00,9.2397263e+01,6.6013565e+00,1.3870254e-01,8.0330887e+00]"
491,"[,48.41232,6.64174,120.005455,11.871157,0.30936527,122.26159,6.84569,86.652534,8.410081,0.16837001,8.884274,]"
492,"[,41.450115,6.5734167,134.48071,6.314757,0.5499595,145.55374,6.6163564,50.29146,13.347725,0.42803323,8.52138,]"
493,"[,42.94406,6.4921675,76.693924,6.821755,0.42711097,123.92598,6.373046,136.72125,8.945923,0.24004179,7.9253206,]"
494,"[36.217754,6.5675187,28.616913,12.31431,0.18486351,51.19668,4.9282618,89.09448,10.986709,0.11316332,8.945473,]"
495,"[,70.51051,6.084008,39.46969,5.672151,0.1992023,135.36395,6.907436,82.136246,5.1575027,0.18256614,8.594982,]"
496,"[,41.886047,6.543692,72.2815,6.951336,0.22026211,114.16838,6.6722274,89.98051,5.8268876,0.28650177,8.483085,]"
497,"[,39.774265,6.9850807,86.897545,14.013816,0.16565445,58.017715,6.5845895,130.31348,11.770617,0.17903197,8.712663,]"
498,"[,59.333984,6.7474394,117.793076,5.88087,0.15585324,60.887527,6.8893766,121.73801,6.9024525,0.366321,7.8549285,]"
499,"[3.4382366e+01,6.5795546e+00,1.3395097e+02,1.0026564e+01,1.1640981e-01,1.0878559e+02,5.1855016e+00,3.7402412e+01,6.9151216e+00,2.4001878e-01,8.9330330e+00]"
