episode,action
402,"[144.49739,3.4586272,117.91294,8.101614,0.9923903,81.72871,2.6614056,91.09426,10.350841,0.9794975,8.652299,]"
403,"[,63.5589,5.000031,24.47239,8.893374,0.24334225,128.3573,3.5989857,80.172585,12.7804575,0.27766505,6.8490195,]"
404,"[,40.95478,5.839054,28.747189,13.138048,0.41197228,31.679161,5.097848,122.78611,14.557884,0.54279095,7.5421295,]"
405,"[,55.91465,1.9997668,49.223213,9.3495655,0.32273692,123.65338,6.082797,128.70654,11.625248,0.6278503,8.404307,]"
406,"[114.770874,6.2117195,143.02243,14.437212,0.8364351,127.68771,6.653876,133.1019,11.9768915,0.24031317,5.6821284,]"
407,"[136.85555,4.842526,40.2995,14.248896,0.2849315,100.55176,4.094815,147.68497,10.958083,0.97576535,7.8759484,]"
408,"[,48.282967,6.308386,126.33316,13.199811,0.97784865,109.28833,2.9321992,26.145988,13.072699,0.30396628,8.7126045,]"
409,"[,79.70311,5.5059767,117.70419,13.356113,0.9721352,86.33979,4.1425743,100.23039,7.593176,0.72386026,8.079168,]"
410,"[100.43781,6.662608,22.49533,13.369276,0.7392263,136.81676,5.132827,25.659912,12.3762245,0.7501428,7.89555,]"
411,"[116.62006,5.2027044,94.42112,14.359151,0.29745346,146.27731,6.547532,100.00081,14.246444,0.24633968,8.917167,]"
412,"[,85.65703,6.132612,144.97458,13.892025,0.2394154,71.86484,3.4335566,100.09617,11.767348,0.45320728,8.914247,]"
413,"[,82.08535,5.813167,37.106953,6.956718,0.168479,138.34529,6.592063,21.831974,11.264279,0.3768267,8.596987,]"
414,"[,49.38803,3.418144,56.80509,14.662479,0.54801047,132.29108,5.6858664,147.60776,12.295699,0.26808494,6.6285353,]"
415,"[,87.83836,4.630062,79.93003,9.20289,0.23716122,121.40529,3.549712,136.95323,13.958042,0.72755015,8.751116,]"
416,"[145.83794,6.9555583,48.942017,11.69211,0.2049399,132.9258,2.8814077,112.40813,10.852533,0.30852824,8.304688,]"
417,"[,51.443874,4.0332026,78.897514,12.465896,0.35116848,135.1655,2.7723885,28.487038,13.060792,0.80199265,8.466292,]"
418,"[1.31104233e+02,5.77327728e+00,1.25329575e+02,1.14202061e+01,9.66330051e-01,7.50583649e+01,6.52483463e+00,1.45315170e+02,1.21489525e+01,1.10541701e-01,6.29511261e+00]"
419,"[136.75958,5.344386,122.13129,14.791601,0.8140938,133.87296,6.1709933,128.5889,9.299956,0.8184053,7.1900735]"
420,"[,50.279488,3.6066551,54.790154,7.102791,0.8695722,117.46979,5.682947,53.93564,14.294191,0.521947,7.9779634]"
421,"[1.19499245e+02,5.64224529e+00,1.18884079e+02,1.42959089e+01,6.40071213e-01,1.42773193e+02,3.63201952e+00,9.64086533e+01,1.10624313e+01,1.33392811e-01,8.20741558e+00]"
422,"[107.350105,4.535109,108.15762,14.747719,0.8676691,43.130962,5.6492696,36.4831,13.625977,0.18042639,8.5077,]"
423,"[,48.89312,5.8181014,119.03299,13.944941,0.16118485,137.85616,6.575927,135.94305,12.738264,0.48860997,8.699728,]"
424,"[138.90634,3.0807233,92.47105,13.476836,0.31919134,89.94564,3.5875962,78.02525,6.0927305,0.26233116,8.6083355,]"
425,"[103.70778,5.553269,60.916992,11.827169,0.9854883,137.88164,2.9229927,135.9108,7.8447104,0.63243735,7.9561105,]"
426,"[143.15932,4.907031,115.49448,14.907709,0.56638557,117.55357,6.812373,144.881,9.623164,0.2628917,8.622931,]"
427,"[,88.9407,6.439178,56.970306,13.696292,0.82577246,141.31717,4.470293,138.06941,14.879942,0.4791559,5.6804976,]"
428,"[,67.13426,6.341077,47.05216,13.221063,0.29427373,109.40869,6.4218035,16.965992,14.848967,0.5899488,6.473123,]"
429,"[49.790627,3.8259268,53.63492,9.364795,0.42107314,62.7455,6.0047436,29.219082,12.078678,0.7392622,7.2675395,]"
430,"[124.84436,6.3614798,119.082306,14.316389,0.2778966,129.21964,3.6127722,144.37491,10.131825,0.62889534,7.4320955,]"
431,"[,36.07748,5.0867143,95.51703,10.993001,0.9261447,101.61753,6.2769337,28.927189,13.708782,0.3722402,7.246715,]"
432,"[1.26598526e+02,6.37565231e+00,1.20099976e+02,1.17661591e+01,1.24255627e-01,5.62463074e+01,6.83085060e+00,1.45160309e+02,1.30404072e+01,8.10400844e-01,7.76572180e+00]"
433,"[121.84466,6.8290596,56.914238,9.129179,0.34210396,69.74729,3.1480298,117.82526,11.988247,0.21374133,5.8355875,]"
434,"[144.9527,6.027864,116.39465,6.0964923,0.26607612,137.63077,6.817396,124.236374,14.915957,0.7202915,7.4257817,]"
435,"[145.16104,6.5899134,133.99854,12.079054,0.86162364,109.87381,6.115115,33.13911,9.671434,0.8248843,8.909311,]"
436,"[,59.49865,6.0512123,108.13544,7.893878,0.9513531,137.51317,6.7396793,81.46021,11.100475,0.96687496,8.842364,]"
437,"[,43.564434,5.1600647,43.278072,12.29207,0.15333909,74.80981,5.7523813,116.514984,13.676234,0.16327158,8.051022,]"
438,"[,85.08214,6.1628184,13.817543,14.276817,0.16369939,88.45619,3.3993692,130.58568,14.7975025,0.26457778,8.339265,]"
439,"[1.3355913e+02,5.9660826e+00,1.0612913e+02,1.3413061e+01,3.9228177e-01,6.4864655e+01,6.6239724e+00,8.4946625e+01,1.4425958e+01,1.1626196e-01,8.0833130e+00]"
440,"[122.1519,6.7063,127.88816,12.226308,0.64333415,133.62215,6.708327,64.272804,6.794806,0.25979707,8.563204,]"
441,"[,58.386562,6.480771,29.866768,11.066256,0.23363951,144.01341,4.664253,122.91995,10.231044,0.44949782,8.304461,]"
442,"[126.635574,2.39744,123.077614,14.734091,0.67307746,109.25429,6.294157,86.5463,13.763206,0.8065295,8.741321,]"
443,"[,34.03843,5.4348383,143.98544,10.479329,0.1843802,84.277794,6.5477514,146.51108,7.855554,0.31457755,6.615261,]"
444,"[104.37294,6.678852,89.589195,8.892754,0.16241756,59.0599,3.2162058,132.12357,13.739946,0.47324508,8.188678,]"
445,"[7.6511002e+01,4.3476725e+00,1.4604538e+02,7.3613086e+00,1.3546315e-01,1.4736517e+02,3.3956912e+00,7.2800636e+01,6.3515000e+00,8.0455542e-01,8.5237389e+00]"
446,"[133.99335,3.7262812,146.71971,12.547342,0.22334984,88.347374,4.827612,41.105732,12.965229,0.679922,8.010775,]"
447,"[69.16759,6.640645,58.62681,11.525848,0.8137503,82.56854,5.7762237,54.881134,8.018259,0.27076256,7.791192,]"
448,"[,34.39077,6.765995,144.88403,13.820901,0.7668684,52.125,6.000294,41.660435,12.580118,0.8423242,7.9587226]"
449,"[9.7058548e+01,6.4047561e+00,2.4991032e+01,9.0967417e+00,8.1680131e-01,1.4058134e+02,6.9418936e+00,1.0111434e+02,1.0745051e+01,1.2700778e-01,8.6626949e+00]"
450,"[,79.25122,5.4678774,111.13454,6.72484,0.52007,71.57668,2.102643,59.788475,12.819359,0.12195992,8.657917,]"
451,"[118.87181,5.1747994,144.11597,10.2219515,0.18286669,112.30643,5.3867903,65.04767,12.281859,0.36597908,7.3759084,]"
452,"[1.2463981e+02,4.5886173e+00,7.6482010e+01,1.4574337e+01,1.7524248e-01,8.5630104e+01,6.1939249e+00,4.0045784e+01,1.2819461e+01,1.1363244e-01,6.2917166e+00]"
453,"[107.35489,4.2697167,20.38345,6.753907,0.33987617,124.13886,4.3485327,56.62999,14.131977,0.6290735,8.65081,]"
454,"[132.10953,5.9083495,66.029884,13.047036,0.96271783,136.95454,3.8583663,143.84921,10.157986,0.29518813,6.657481,]"
455,"[63.238876,6.849367,94.29993,14.715488,0.45010683,61.041878,4.006827,80.158394,7.544344,0.52119255,7.296013,]"
456,"[9.2777466e+01,3.1183047e+00,1.4499850e+02,9.5753412e+00,2.8487378e-01,6.4075172e+01,5.2383804e+00,3.7516167e+01,1.3663719e+01,1.4000687e-01,8.6781530e+00]"
457,"[129.6341,6.93826,89.9955,14.468517,0.31428266,141.9381,5.625647,43.004242,8.217921,0.63646835,8.452196,]"
458,"[,45.485924,5.630517,120.80848,6.99442,0.48281017,113.147514,6.72049,114.68763,11.965961,0.49632928,7.6754007,]"
459,"[85.92682,6.4975114,23.696995,10.345444,0.2833468,73.10577,5.626875,96.87186,9.6032505,0.41829544,7.235488,]"
460,"[70.507324,5.4255295,33.55215,9.501372,0.48157182,44.58532,6.9233017,91.63337,12.216244,0.10820517,7.5647163,]"
461,"[118.16527,6.780356,55.79177,12.382923,0.36455476,139.01346,6.851796,86.609726,13.682499,0.69741,8.043562,]"
462,"[,39.391705,4.7907686,89.9477,13.005327,0.6924562,132.66908,5.3749833,146.50467,13.721668,0.78995824,7.042855,]"
463,"[106.14086,5.782315,21.347805,11.381391,0.31651598,116.83885,5.4859333,122.799614,14.424649,0.31662917,6.641809,]"
464,"[148.02875,5.909368,40.82642,14.516653,0.3416469,52.47147,6.6009884,95.79822,14.44802,0.51039475,8.421967,]"
465,"[124.29145,5.6117625,29.363907,13.423586,0.31425822,82.238495,6.2377214,44.398136,13.461963,0.86100245,7.664554,]"
466,"[,50.03463,4.883856,132.02237,6.2049937,0.5393828,130.6158,2.6273403,26.623177,14.436886,0.56050235,7.7359753,]"
467,"[116.9314,6.3275647,113.26636,13.347723,0.9419311,135.00484,5.2508907,146.40622,14.9549465,0.7124835,7.708126,]"
468,"[,89.11326,5.756185,100.553665,10.652995,0.3492511,145.97977,5.9489555,123.63902,6.3518667,0.7329279,8.815855,]"
469,"[133.9978,6.3910723,16.424572,7.3455987,0.39798617,138.67302,4.1809106,38.213913,11.011248,0.3041438,7.6068535,]"
470,"[135.46185,5.4793253,129.0657,14.54368,0.16837737,78.83561,6.622307,138.7525,10.929404,0.53645396,8.032348,]"
471,"[136.05583,6.2583847,120.071014,14.699778,0.21712556,148.35486,6.429709,76.06091,9.139521,0.6901758,8.419672,]"
472,"[132.45714,6.4506364,67.221756,13.094295,0.22147152,130.58157,5.21531,71.48314,12.440481,0.7665413,8.402277,]"
473,"[,50.310135,6.5781045,95.36003,14.706783,0.3424141,146.49496,5.2805586,139.63551,12.753252,0.60641676,8.558687,]"
474,"[8.04497147e+01,3.73752546e+00,1.35346176e+02,1.21857443e+01,7.49989569e-01,1.20995628e+02,5.81833792e+00,1.05892715e+02,7.48028994e+00,1.10941023e-01,8.23066616e+00]"
475,"[142.2697,6.1277375,139.18759,12.59345,0.39473403,144.87509,4.5623817,56.166016,8.361429,0.9830097,8.151139,]"
476,"[145.018,5.261866,30.56195,9.655824,0.7391173,109.06149,3.5600219,72.047356,12.880422,0.81495446,7.4806776,]"
477,"[145.97653,4.4981337,44.96347,13.234978,0.8353641,109.40707,6.6888685,139.77727,14.711309,0.3097965,8.676973,]"
478,"[120.31831,4.1339035,47.21757,14.030712,0.14518988,130.91446,5.85928,127.31816,14.632257,0.48052403,7.74057,]"
479,"[,32.436462,5.8459353,105.968155,13.685352,0.3606718,125.96304,5.781678,47.598316,14.706353,0.3337486,8.659763,]"
480,"[121.65779,5.746406,147.9028,11.457063,0.9332775,76.124504,6.6877737,106.911026,14.953009,0.3606813,7.1356277]"
481,"[,58.55513,5.1552362,26.191998,14.303293,0.6550326,137.72136,2.8595128,87.79892,7.7611904,0.5225679,7.4083114]"
482,"[126.07977,2.8833432,122.7864,8.851513,0.53842914,146.9752,6.315346,49.91269,9.068366,0.35480717,7.269286,]"
483,"[138.41708,5.550395,36.75191,12.804598,0.21233678,148.97801,5.6732225,72.3051,9.689279,0.6648589,7.653041,]"
484,"[,37.92623,5.2430196,115.04093,13.5844555,0.34194922,125.622284,6.4317727,42.498554,6.6269474,0.3505984,8.032447,]"
485,"[,54.46809,5.850152,112.412315,10.824641,0.7854065,120.69079,6.6571016,146.91324,10.250507,0.42889073,8.023756,]"
486,"[1.27216324e+02,4.96459866e+00,2.70553398e+01,9.89060497e+00,1.78868234e-01,1.13693924e+02,6.46385193e+00,8.97677917e+01,9.54802322e+00,1.24318570e-01,8.56071663e+00]"
487,"[,61.905113,4.7943583,139.84247,14.5901165,0.14309463,113.34218,6.266017,81.12021,13.22783,0.90786004,7.2711306,]"
488,"[131.4743,6.7263336,79.85249,14.674534,0.28997883,98.88266,4.692017,21.060345,14.096718,0.7954185,7.9572954,]"
489,"[103.92096,3.7505517,79.13122,13.255659,0.9462495,145.4284,4.5537143,19.520798,14.836395,0.9558321,7.081132,]"
490,"[68.181564,5.9251237,27.796421,12.575504,0.5578751,37.00255,6.0017567,15.576447,10.713529,0.45566025,7.574008,]"
491,"[119.36763,4.622051,74.500145,8.092991,0.39798963,70.19443,5.781683,51.482796,13.074464,0.38408858,8.212442,]"
492,"[,77.65113,6.658202,103.998405,12.521416,0.64218134,94.751976,6.3962984,70.83585,8.043037,0.49674943,8.256847,]"
493,"[,66.45872,6.1095667,76.20101,13.852344,0.7548875,139.23874,6.332893,24.08733,12.273687,0.66754496,7.9912543,]"
494,"[,58.33029,6.5803742,132.70334,14.3633585,0.3224551,94.16664,6.61741,75.697426,9.026425,0.20439279,8.530985,]"
495,"[107.010376,6.1591434,35.124554,14.108458,0.8749541,120.79059,6.1119995,54.025085,6.171461,0.3165757,8.737542,]"
496,"[,70.88753,4.6423426,85.5038,8.237856,0.7443929,101.20085,6.3385415,109.99557,12.974422,0.6195905,7.048798,]"
497,"[,80.91449,6.1452074,128.46227,11.398405,0.96115047,116.963234,6.8028975,76.50517,7.4871173,0.67984605,8.507758,]"
498,"[,58.19131,4.277212,97.388435,12.952328,0.98997027,145.98915,5.653776,50.215355,11.301199,0.8000555,8.659782,]"
499,"[110.3864,6.264377,71.206955,13.711256,0.4440909,146.23962,5.04908,85.58638,14.307852,0.20407787,8.12964,]"
