episode,action
384,"[,80.41605,6.837019,60.24537,14.335061,0.18411317,106.62332,6.8650312,19.12923,8.17539,0.5200804,7.5878663,]"
385,"[51.120365,6.3477254,23.941677,14.470221,0.1468555,84.21484,3.4263232,83.57801,9.469396,0.9676212,8.754942,]"
386,"[,49.830746,6.477007,114.630646,13.585987,0.41104722,99.821396,6.859293,12.1826935,5.4887104,0.95329964,8.936401,]"
387,"[57.157604,4.87103,85.66165,14.628268,0.18457308,67.49341,6.652199,85.53995,11.073935,0.64851564,8.470892,]"
388,"[106.940605,4.6602974,34.66279,8.571602,0.469433,37.537247,6.8009524,17.363483,12.10457,0.89616466,5.400175,]"
389,"[,37.52306,6.9016285,116.70363,14.7917,0.41507858,83.38454,6.553837,13.427368,6.473501,0.96453226,8.853943,]"
390,"[,81.83973,4.945804,41.191235,14.075189,0.29434177,85.18971,5.564992,143.66132,9.813349,0.82469004,7.9122267,]"
391,"[80.72105,6.430195,52.136906,12.403482,0.13583228,79.17134,6.896257,37.93118,5.6199875,0.68378556,8.282463,]"
392,"[140.78664,6.772915,24.504253,13.975828,0.522278,77.93563,6.1774898,117.00571,5.77878,0.6537205,8.209819,]"
393,"[,61.17305,4.5061584,76.71941,9.887772,0.29532233,35.137943,6.11065,125.17407,6.674525,0.975073,6.4810658,]"
394,"[57.539112,6.5202017,60.51448,14.377148,0.4766963,85.24015,6.858638,53.77883,7.143859,0.9780767,8.102456,]"
395,"[72.75637,5.365979,54.24774,13.056631,0.25172266,72.52168,6.524604,29.842144,5.67635,0.92004216,8.68628,]"
396,"[63.59455,5.2219925,33.926865,11.430069,0.19627365,91.77658,6.929885,72.35028,6.401796,0.87012583,8.929922,]"
397,"[116.78255,2.87534,43.46016,11.488613,0.19493157,75.57446,5.824724,40.456448,5.274279,0.62545294,5.96498,]"
398,"[135.13719,6.245446,127.53583,14.829126,0.17690653,36.22031,6.9603987,28.741276,5.127579,0.27096552,7.636477,]"
399,"[,32.380722,6.936232,112.22754,13.917208,0.23140982,69.20296,3.718978,42.877113,14.099415,0.8651656,8.180103,]"
400,"[,94.41331,5.7625713,125.25653,14.844526,0.52191204,62.904232,6.882725,126.620895,14.740489,0.9404707,5.103737,]"
401,"[84.3784,6.776352,51.38584,14.507017,0.13846299,96.52634,6.9642096,65.999466,7.949526,0.9722517,8.908318,]"
402,"[,33.25037,6.2942104,59.763,11.911517,0.38316962,40.670486,6.229265,101.26918,8.991482,0.8526517,6.0235415,]"
403,"[,52.502415,6.624915,125.67651,13.159705,0.29889193,46.89351,6.682334,141.81049,12.019535,0.86577594,6.7060647,]"
404,"[139.21628,6.804285,87.460785,13.9013195,0.23285747,66.50076,6.7441955,59.584473,14.550442,0.8176742,8.221548,]"
405,"[,84.372444,6.4313154,112.6973,14.248732,0.5758032,36.20463,6.7962217,33.809837,13.383062,0.79619396,8.844389,]"
406,"[,77.21432,5.706209,118.43802,14.255585,0.19278559,33.031246,6.103854,119.54819,11.524773,0.71480715,8.390783,]"
407,"[1.2052083e+02,6.7057896e+00,7.4053490e+01,1.4360364e+01,1.3511044e-01,9.8467941e+01,2.7548909e+00,1.3679727e+02,5.5720696e+00,7.3293281e-01,5.7308674e+00]"
408,"[90.110466,6.4957957,54.280357,11.932028,0.12840533,68.86991,5.2506084,29.904354,5.188787,0.9556262,8.727276,]"
409,"[,88.8636,6.8965936,36.48571,12.290554,0.30122316,136.73325,6.5009594,69.5523,10.129357,0.8456785,7.860517,]"
410,"[145.44263,5.220685,122.353935,8.111518,0.5653234,64.40203,2.836046,19.372711,11.38914,0.95534873,5.278356,]"
411,"[,69.45546,6.7333746,121.41785,13.159331,0.21831566,101.62897,6.950039,33.943665,13.314751,0.984707,8.909952,]"
412,"[115.93915,6.5110116,64.49625,14.090704,0.11767772,60.67186,6.2827044,23.305836,14.560001,0.6001135,8.535777,]"
413,"[113.85499,6.6907654,140.70978,14.595331,0.48320872,105.74498,6.6421666,51.72445,9.907065,0.5054193,7.6345253,]"
414,"[128.0049,4.7203016,120.47339,13.672667,0.57122946,66.632935,4.5285416,83.391396,9.0282955,0.9216725,8.615768,]"
415,"[,42.389015,4.958826,86.16062,12.903108,0.19402578,42.521225,6.3789015,123.956024,10.43949,0.8892493,8.5401945,]"
416,"[,30.896698,5.271984,77.060234,14.209295,0.33515638,57.523792,6.343378,142.641,12.583242,0.62180275,6.4355416,]"
417,"[56.90569,6.506077,64.863686,14.379758,0.24144077,33.161564,6.194458,59.675014,9.145992,0.94653773,7.3101125,]"
418,"[119.706955,6.047721,127.44178,14.29481,0.40000033,50.363087,5.5674324,98.81261,11.500221,0.6862104,8.942554,]"
419,"[142.24997,4.148505,145.25769,13.575613,0.17985243,79.97165,6.115547,34.105034,7.7121096,0.9870138,7.1640277,]"
420,"[130.81197,6.3181224,144.8704,10.804959,0.2940418,35.35575,6.940336,73.690956,13.471106,0.56889844,7.111529,]"
421,"[4.9609638e+01,6.0839534e+00,1.3390039e+02,1.4714632e+01,1.1746320e-01,5.2202419e+01,6.8222885e+00,1.1438121e+02,9.2254734e+00,8.7159657e-01,8.4845810e+00]"
422,"[,68.39776,5.96972,114.36458,14.796459,0.6313035,118.2363,5.7558174,64.28363,5.9649415,0.64747274,8.339856,]"
423,"[1.33219742e+02,6.72324467e+00,1.20854485e+02,1.36030521e+01,1.16698503e-01,1.38050293e+02,5.67437172e+00,1.92180328e+01,1.32312222e+01,7.70428777e-01,8.54080105e+00]"
424,"[1.35533630e+02,6.03967714e+00,9.98595428e+01,1.05775270e+01,1.10497355e-01,3.26049805e+01,6.93871117e+00,1.48870575e+02,6.78835773e+00,9.80630875e-01,8.45157909e+00]"
425,"[115.03095,5.613752,133.01057,14.390683,0.19962677,52.349667,6.5831585,105.90438,6.7340603,0.52667785,8.967297,]"
426,"[,33.38754,6.6837306,115.73962,14.889142,0.1581159,61.544483,5.638261,125.53865,5.6960196,0.5583312,8.752043,]"
427,"[,41.33948,3.810693,142.33412,14.00636,0.23445287,146.02612,6.845175,131.74814,5.5359287,0.7815504,7.3610086,]"
428,"[135.73099,6.8015833,23.519909,11.304391,0.18759352,83.981,6.7156477,42.28973,6.258644,0.9548634,7.1322246,]"
429,"[,72.10953,6.8254023,58.68524,14.66491,0.18854773,126.05522,6.9665895,141.46387,11.678122,0.60101986,8.945896,]"
430,"[,71.037735,6.034959,143.67982,14.384617,0.17412636,125.35419,6.717577,142.7868,8.146016,0.8326629,8.117475,]"
431,"[143.62433,6.475489,44.51611,9.827004,0.27340254,98.58919,4.190194,120.19072,9.620945,0.9119706,8.70695,]"
432,"[147.06458,6.2341185,125.30398,12.877207,0.7445376,109.46773,6.8588753,52.470486,5.2183037,0.5900381,8.380566,]"
433,"[79.39281,6.223015,58.872086,14.650094,0.14920512,63.031555,6.5916185,70.381165,12.315161,0.91856134,8.349554,]"
434,"[,81.12796,5.121247,83.88135,9.993221,0.27514654,33.177177,5.7988157,113.167595,7.5223994,0.9828049,8.01421,]"
435,"[85.37506,6.811508,49.24453,14.321846,0.4831222,77.16131,6.964991,54.255016,7.8746963,0.95109,8.847076,]"
436,"[,49.88434,6.584631,144.49542,14.330281,0.3085698,42.41841,4.9459763,58.27323,5.4486947,0.9424437,5.945211,]"
437,"[128.96362,6.7619267,97.00002,14.84149,0.5477208,33.617905,6.1254473,67.88238,13.169409,0.6417978,8.758427,]"
438,"[103.94972,6.332822,14.853989,10.998554,0.31185573,54.359024,4.4914675,87.97474,7.791931,0.83162796,6.5969796,]"
439,"[1.26297531e+02,6.90975094e+00,1.13309448e+02,1.26917505e+01,1.13717765e-01,1.41724670e+02,4.19346905e+00,8.97872467e+01,6.25439167e+00,8.93601954e-01,8.53449059e+00]"
440,"[145.99916,6.3481817,113.74773,14.553104,0.25997812,101.45999,6.6136246,129.89368,8.949447,0.7500591,6.45205,]"
441,"[133.42638,6.349134,76.82314,14.020071,0.23680168,53.500248,6.9452534,102.13661,12.708527,0.5250596,8.904156,]"
442,"[130.39624,6.653376,112.21018,13.091443,0.25897974,52.132496,6.7590895,51.400543,6.45989,0.95268464,7.6902943,]"
443,"[125.2559,6.6905556,148.19409,13.908422,0.53316915,137.42828,6.834549,18.35609,14.845989,0.6232241,8.452216,]"
444,"[,49.349106,6.3204417,128.45532,9.876887,0.44480056,39.57448,2.544065,21.061829,9.757778,0.6342851,8.638386,]"
445,"[,77.29381,5.5562544,104.65495,14.406218,0.2061747,51.344418,5.9020042,22.89835,14.393724,0.8441292,7.9144735]"
446,"[,35.63335,4.75686,111.25904,12.757243,0.18990752,38.00147,4.9095955,56.661247,8.2994175,0.80246943,4.389131,]"
447,"[,65.44305,6.602338,142.99898,13.441054,0.3542316,31.848812,6.8955784,47.145996,12.708948,0.8594328,7.9874845]"
448,"[102.4937,4.877841,124.411766,13.255567,0.21292716,79.67031,4.2923055,112.36475,8.413553,0.8596674,8.603802,]"
449,"[31.262566,4.1542363,32.10791,10.664823,0.46401432,50.202785,5.801406,24.411243,8.938373,0.6488507,7.0902,]"
450,"[4.3126186e+01,6.8113651e+00,7.4683022e+01,1.2067106e+01,1.0682541e-01,1.2860062e+02,5.9295635e+00,4.8682644e+01,5.9002457e+00,9.1871524e-01,8.5028172e+00]"
451,"[58.98065,6.257619,56.720825,6.3678083,0.13774955,35.450954,5.331749,62.982483,7.779031,0.7916168,6.0132675,]"
452,"[3.4344704e+01,6.9029245e+00,8.9848930e+01,1.2211487e+01,1.2598234e-01,1.2892851e+02,6.7521973e+00,2.1710995e+01,9.0016890e+00,7.3853636e-01,7.6988311e+00]"
453,"[3.38689346e+01,5.75520039e+00,1.36979218e+02,1.23673782e+01,1.15418285e-01,4.63900337e+01,5.74103355e+00,8.21742249e+01,7.46922779e+00,9.77185667e-01,7.98108292e+00]"
454,"[101.3714,5.7192655,147.69197,14.810104,0.74417764,121.94215,3.737189,98.70126,14.801122,0.50676334,8.415275,]"
455,"[104.98089,6.4641485,129.06888,12.601438,0.15001175,88.64067,6.931463,107.449356,8.7055,0.36854586,8.1767235,]"
456,"[,94.2531,6.651937,113.42145,14.712359,0.69376534,38.698193,4.849429,113.204285,11.788917,0.92840743,6.2929816,]"
457,"[4.6361576e+01,6.2414660e+00,1.4837799e+02,1.2226500e+01,1.0541144e-01,5.1901516e+01,6.5278215e+00,7.7757164e+01,5.5902481e+00,9.8245633e-01,8.9857473e+00]"
458,"[103.96938,6.7418036,14.095627,14.4367,0.1558514,79.0995,5.1099563,124.468765,5.1556687,0.9382936,8.919168,]"
459,"[,44.449158,6.282771,53.75044,9.24753,0.3508469,113.72128,6.626693,21.551533,7.1135206,0.90079165,8.945678,]"
460,"[,36.55195,6.8260975,81.43034,13.149124,0.9488661,62.77063,5.902134,137.82771,13.292189,0.7375418,7.1984644]"
461,"[,46.59664,6.8009872,81.349014,11.793479,0.5675617,101.831764,5.8484087,133.25049,10.974707,0.980464,7.4610033]"
462,"[,80.291885,6.9376965,137.67636,14.33746,0.16022593,111.22339,6.5592403,29.8788,7.672208,0.8106759,8.295788,]"
463,"[138.21138,6.339071,74.08145,14.326015,0.18928808,71.109215,6.3974786,56.985474,14.490138,0.68729305,7.917575,]"
464,"[141.12791,6.0282927,142.13756,14.718921,0.30089527,59.33869,6.810323,18.731647,11.619931,0.9214127,8.297192,]"
465,"[118.663864,6.879153,109.59268,13.516108,0.12081891,76.592804,5.9003396,68.27638,10.659581,0.9771166,8.438519,]"
466,"[,99.68175,6.9382396,128.43622,14.654051,0.18350723,88.291855,6.3190036,54.859833,7.633851,0.86026984,8.5529375,]"
467,"[144.71118,4.6514015,109.1853,14.947791,0.5339136,96.08417,5.1679773,120.06563,6.3777137,0.96610546,8.854319,]"
468,"[1.4671741e+02,6.2910585e+00,1.4792145e+02,1.4644821e+01,1.3463408e-01,8.1668274e+01,5.2995210e+00,1.3226648e+02,7.4442701e+00,9.3888730e-01,8.6274233e+00]"
469,"[129.70908,6.7126427,38.200226,14.686718,0.7620943,35.78014,6.4311533,110.41702,7.6123714,0.97794044,8.548467,]"
470,"[93.10475,6.7615,91.02996,12.475915,0.2137894,63.624817,5.624666,68.35593,9.888601,0.81640863,8.954403,]"
471,"[40.95995,6.7022767,44.422997,12.531396,0.10307649,66.96059,6.1071467,60.060356,8.327776,0.57280254,8.132198,]"
472,"[,94.46417,6.858317,108.54632,9.1683235,0.6771167,126.55643,6.453964,111.890785,7.2487884,0.98659015,8.531754,]"
473,"[8.8571030e+01,5.0133014e+00,1.4715433e+02,1.3587270e+01,1.4185828e-01,1.1858948e+02,6.7899289e+00,7.1189522e+01,1.2229861e+01,4.8495203e-01,6.1088076e+00]"
474,"[,49.086212,6.616295,112.209854,13.229225,0.25110146,93.63073,6.371419,36.94159,11.579651,0.59861386,8.6534815,]"
475,"[1.25038651e+02,5.84556389e+00,6.15662842e+01,1.38216696e+01,1.06415868e-01,5.66285400e+01,6.69705296e+00,1.13561066e+02,6.45924664e+00,4.21357214e-01,8.79612160e+00]"
476,"[,49.530315,6.1958995,75.21222,13.726412,0.3507831,109.73303,6.3023562,96.613495,8.428894,0.69183207,8.489948,]"
477,"[39.337532,6.6475277,11.46389,10.575991,0.4630268,76.84523,6.243477,79.90392,13.752496,0.91676235,8.115529,]"
478,"[,44.93489,5.981629,114.25833,12.23517,0.4770593,55.479103,6.800331,46.919857,10.188613,0.4551914,8.949972,]"
479,"[98.363014,4.7227864,81.02555,12.244227,0.35193342,35.153023,6.727724,20.642666,11.196387,0.99467987,6.7111373,]"
480,"[,36.22163,6.422807,107.70918,14.300603,0.55587924,59.185448,6.833342,57.358963,7.429216,0.9848391,6.6160398,]"
481,"[,71.11389,6.7297826,134.20074,12.816349,0.18419003,42.52219,5.9026527,63.21026,6.461334,0.7100229,8.647448,]"
482,"[132.13269,6.234138,21.900536,11.770187,0.3690455,54.985542,6.938629,36.565342,13.996767,0.6178542,8.539978,]"
483,"[108.668304,5.838309,89.025185,14.42215,0.26769897,94.53904,6.3894024,143.02731,12.399535,0.89906025,8.888738,]"
484,"[,99.12948,1.5474887,78.60547,12.345369,0.19994,103.50783,2.1676834,53.445488,12.0921335,0.9074811,6.845372,]"
485,"[83.12103,6.652261,28.418713,14.295719,0.15138996,78.09997,6.532407,24.541512,13.26941,0.72750294,8.648145,]"
486,"[,97.25305,3.660412,115.56665,9.873289,0.19568628,82.38564,6.5843787,145.16101,8.302027,0.71750504,6.9765654,]"
487,"[105.28763,6.701366,137.6998,13.992397,0.27698898,51.328983,3.118485,12.965645,5.751349,0.7844776,8.237008,]"
488,"[,99.725746,6.7249207,136.36972,14.226049,0.6868251,102.15239,5.958265,35.600334,7.3574915,0.71646625,8.4147,]"
489,"[124.47034,6.723892,134.34732,14.718867,0.43033606,43.8489,5.1481857,29.279072,5.3143563,0.95154727,7.2631817,]"
490,"[120.195045,6.706341,25.267296,14.876622,0.57600707,43.922405,4.226595,36.176285,7.716713,0.702537,6.7697406,]"
491,"[131.90913,6.1333694,104.20659,13.307054,0.39477974,49.46458,6.6501274,88.77992,9.378569,0.78464425,8.722771,]"
492,"[131.54909,6.4274516,114.4232,9.312991,0.4476087,147.24893,6.3458624,119.99289,13.443148,0.81659436,8.792686,]"
493,"[41.808987,6.051628,75.46114,8.01757,0.45423412,36.029404,1.7861669,16.818142,14.532961,0.82860756,8.561722,]"
494,"[124.0678,5.6199245,89.58909,12.557623,0.25522196,109.983,6.6763487,146.91132,13.02182,0.77738494,7.3229136,]"
495,"[79.14071,6.5960627,23.409927,11.806331,0.46969783,57.161922,6.237097,78.340775,10.647979,0.6263511,8.012884,]"
496,"[47.760574,4.416556,47.195187,11.384673,0.13895386,89.608215,6.9623103,52.600487,6.413579,0.5931766,6.808138,]"
497,"[142.88287,6.611737,146.05672,10.627389,0.17953745,64.14728,6.08619,49.55047,5.8642244,0.60933447,8.785166,]"
498,"[,55.903587,6.675476,63.801575,13.810026,0.3004782,101.710815,6.538275,17.680489,7.855244,0.9308021,7.913537,]"
499,"[114.68675,6.2222443,137.56183,14.793247,0.2471582,34.0553,6.7132516,138.03702,7.6794806,0.9447081,8.8339,]"
