episode,action
190,"[,86.95266,6.438181,107.565796,11.976333,0.75802326,146.07382,6.949279,138.59258,6.3169813,0.14709088,4.4702697,]"
191,"[6.7442703e+01,3.1767735e+00,1.4504471e+02,5.2841825e+00,9.9636877e-01,3.3583813e+01,6.8846884e+00,1.4599945e+02,1.2817537e+01,1.2918445e-01,7.2816153e+00]"
192,"[128.17671,5.0138574,148.94287,8.664631,0.36192223,145.22137,2.7092762,75.573784,8.759103,0.2861073,5.2053947,]"
193,"[148.16635,2.3868494,148.6586,5.939083,0.78568804,100.2032,6.094802,134.81581,12.914111,0.16047671,6.627858,]"
194,"[118.73021,4.3264136,108.030914,14.460316,0.7849746,143.49524,1.9271193,47.02836,14.81104,0.22762981,5.5781665,]"
195,"[1.3103503e+02,2.6440434e+00,1.4730872e+02,1.4073629e+01,9.7952104e-01,1.4056351e+02,6.7981300e+00,1.2688165e+02,1.4807926e+01,1.1178321e-01,4.5659199e+00]"
196,"[116.11125,4.0650306,149.57782,5.5127726,0.9534558,127.550476,6.972275,138.4817,6.172865,0.15397108,7.028357,]"
197,"[1.4918582e+02,3.4727180e+00,1.4954868e+02,5.4894228e+00,9.5215267e-01,1.3155991e+02,6.9162860e+00,1.4255273e+02,1.2656293e+01,1.1690995e-01,8.7100639e+00]"
198,"[133.82198,6.7566643,124.124664,7.1657305,0.71603894,117.260605,3.266208,144.45605,8.977935,0.23465934,5.629946,]"
199,"[9.2702309e+01,4.1609173e+00,1.4057733e+02,6.3318715e+00,9.8348945e-01,1.0410066e+02,4.7817411e+00,1.3075891e+02,1.3349176e+01,1.3620102e-01,4.8530426e+00]"
200,"[1.4869670e+02,6.5826116e+00,1.4029684e+02,6.3560772e+00,9.9446815e-01,1.2964175e+02,4.5274472e+00,1.4539748e+02,8.2264471e+00,1.0725826e-01,8.1159363e+00]"
201,"[,60.349976,3.1248546,53.12678,7.6346855,0.98642224,109.542786,5.233241,31.41859,14.479029,0.13008562,5.3379836,]"
202,"[146.64603,5.420638,146.90802,12.451368,0.5612813,87.7125,6.707136,139.94095,13.903099,0.18511665,4.4252806,]"
203,"[1.4837331e+02,6.7385316e+00,1.3894069e+02,6.8908167e+00,9.3774450e-01,1.1619844e+02,2.2961986e+00,1.4336526e+02,1.2510197e+01,1.4371735e-01,7.2137837e+00]"
204,"[,85.20775,5.6522017,122.096306,5.9938526,0.9397731,124.54683,6.83588,148.22256,14.182051,0.16678995,8.883047,]"
205,"[1.41578339e+02,5.78368568e+00,1.21049454e+02,5.40795708e+00,9.60333228e-01,9.57582397e+01,4.94825506e+00,3.85011253e+01,6.60309792e+00,1.06084645e-01,7.56730080e+00]"
206,"[105.216194,1.9198384,138.2231,5.492408,0.8388725,55.030205,3.9340005,48.043404,6.793456,0.22208044,4.347911,]"
207,"[1.2123401e+02,6.6607494e+00,1.4946904e+02,5.9143219e+00,9.6255356e-01,1.3693690e+02,6.5173645e+00,1.1945290e+02,6.2366142e+00,1.3602418e-01,7.8887310e+00]"
208,"[1.3664270e+02,4.4491701e+00,1.3800964e+02,6.7184873e+00,9.9568868e-01,1.4643527e+02,6.7497053e+00,1.1413333e+02,7.0870695e+00,1.0103181e-01,8.2847137e+00]"
209,"[133.94592,5.5229206,140.22058,9.647781,0.96540093,65.02319,5.0532074,129.24911,6.1373577,0.5624651,4.897771,]"
210,"[7.3629341e+01,4.9543958e+00,1.4757784e+02,5.4720507e+00,7.8720421e-01,5.0510677e+01,5.9865141e+00,1.4632219e+02,1.0479959e+01,1.3639691e-01,6.3213549e+00]"
211,"[142.48756,6.7349606,148.11406,10.361853,0.9682188,149.13116,6.008319,138.02362,6.214808,0.53600144,5.797697,]"
212,"[8.6537292e+01,6.7604246e+00,1.2396915e+02,7.3297405e+00,8.5483503e-01,1.3289047e+02,2.9112501e+00,1.4326865e+02,1.1838821e+01,1.2777576e-01,6.4039664e+00]"
213,"[149.34435,5.957721,147.01988,5.6793847,0.8891102,95.426186,6.6489396,126.43379,13.623252,0.282487,4.8505735]"
214,"[147.52771,6.4247627,121.66356,9.792819,0.981521,71.4883,4.9658694,143.19138,13.415354,0.22609213,4.96688,]"
215,"[1.3682660e+02,4.5241404e+00,1.4377094e+02,9.9754686e+00,9.4230759e-01,1.3874211e+02,6.7904439e+00,1.4902740e+02,1.2584597e+01,1.0126853e-01,8.4414816e+00]"
216,"[129.12674,6.186453,133.46033,5.2536273,0.5185086,103.145004,6.1906796,148.94885,11.340722,0.19649604,4.0870476,]"
217,"[7.2951447e+01,3.8481460e+00,1.3226328e+02,1.2046958e+01,9.9301827e-01,1.2801826e+02,6.7918854e+00,4.0383957e+01,7.3448510e+00,1.0962963e-01,4.9348149e+00]"
218,"[145.12738,6.804351,121.73538,10.310713,0.9876876,122.71005,6.5405416,148.76001,13.503697,0.15788776,7.7288446,]"
219,"[1.4648674e+02,5.6763072e+00,1.4974731e+02,9.1970558e+00,9.7893012e-01,1.3851689e+02,4.2697320e+00,9.9525612e+01,8.9996748e+00,1.4263394e-01,5.8287487e+00]"
220,"[149.12747,4.5181046,120.30672,7.374897,0.9836477,134.22037,6.6705823,96.0987,11.786289,0.42293954,4.6626997,]"
221,"[,49.098278,2.869035,136.86932,5.264947,0.93313754,139.45087,2.5545225,100.32357,11.31942,0.28812623,7.170412,]"
222,"[129.49045,6.5465055,136.7234,12.723402,0.68673545,106.53239,3.5421162,111.553925,10.932735,0.4212902,4.1961966,]"
223,"[1.2612868e+02,6.3448849e+00,1.4672551e+02,1.3097759e+01,9.9799812e-01,7.0003967e+01,5.5382581e+00,1.3482745e+02,1.2221457e+01,1.0758737e-01,5.9762278e+00]"
224,"[139.6307,6.8858185,144.8557,13.358176,0.9681046,78.09906,6.691882,134.52852,10.555206,0.19476607,4.843402,]"
225,"[1.28751114e+02,1.80978799e+00,1.49387756e+02,8.50134659e+00,9.84593272e-01,1.36356262e+02,5.07390356e+00,1.47858856e+02,8.78594017e+00,1.09950006e-01,6.05893183e+00]"
226,"[8.6564865e+01,3.8681383e+00,1.4901819e+02,1.0063901e+01,9.6431637e-01,1.4230090e+02,6.8147001e+00,1.2446808e+02,8.3196049e+00,1.3927680e-01,7.9505420e+00]"
227,"[,80.380264,3.9991808,147.04388,6.808726,0.79428273,91.08332,6.1105866,76.504555,5.09921,0.21060371,8.36428,]"
228,"[101.9806,5.764186,126.787415,5.222474,0.9963782,37.49835,3.532282,56.0486,10.823533,0.21209425,6.591088,]"
229,"[134.79599,5.5350523,147.64108,9.965679,0.97972465,142.92395,5.5734587,135.15462,9.967256,0.18137625,8.235285,]"
230,"[,75.11838,3.7833755,121.65849,7.929453,0.8238306,51.104965,4.834225,134.2296,6.1822124,0.16602698,5.6348267,]"
231,"[,72.465385,3.3736541,146.04471,5.973442,0.6230385,86.8819,3.378934,143.40395,7.387638,0.1500831,8.370564,]"
232,"[,41.059868,6.6053615,130.38492,6.123252,0.5364343,118.57626,4.053754,48.05288,12.7221155,0.13679588,7.3009048,]"
233,"[,37.755024,4.307541,102.77413,11.985153,0.8596293,147.8601,6.1497555,137.07896,12.040707,0.20673409,8.130563,]"
234,"[,34.54799,6.724247,122.97603,5.0852804,0.97913647,149.87111,6.177269,36.97797,14.324911,0.27918997,8.135065,]"
235,"[,44.960716,1.6887183,111.73493,12.241159,0.94604445,92.466125,4.4126077,136.4202,5.0321765,0.33369082,8.435372,]"
236,"[,59.995796,4.374226,143.95116,8.940823,0.80152905,78.94468,5.7123632,135.22792,6.9954658,0.42252105,6.605774,]"
237,"[1.1168063e+02,4.0110855e+00,1.4788646e+02,8.6348763e+00,9.8439467e-01,1.4493758e+02,2.5983100e+00,1.4383401e+02,5.7035112e+00,1.1522713e-01,4.4794345e+00]"
238,"[1.43388718e+02,3.49885607e+00,1.48779083e+02,1.01398239e+01,9.97729659e-01,1.10246254e+02,6.17868280e+00,1.37438400e+02,1.13488531e+01,1.28062785e-01,6.66881323e+00]"
239,"[,97.1766,5.574608,144.59998,10.778655,0.9712224,130.43378,6.7003384,145.8778,10.982243,0.15558255,8.733004,]"
240,"[128.1938,5.7410145,114.815765,8.733055,0.8346679,64.143005,4.6410713,125.7934,8.115399,0.14720139,7.6117797,]"
241,"[1.47965881e+02,5.26543522e+00,1.37220123e+02,6.49663210e+00,8.08056474e-01,1.29490967e+02,1.85433507e+00,1.35304916e+02,1.13512440e+01,1.21919304e-01,6.48993397e+00]"
242,"[124.98899,6.2364316,148.43903,8.977862,0.96666545,95.79898,6.1104646,107.599205,7.120564,0.16127768,6.7912474,]"
243,"[4.28879395e+01,5.45555782e+00,1.44875961e+02,1.06106415e+01,8.40350151e-01,4.78732109e+01,2.03447366e+00,1.45605713e+02,1.19329643e+01,1.16633683e-01,4.12291384e+00]"
244,"[1.0862670e+02,6.8960743e+00,1.4936288e+02,6.0322609e+00,9.9946684e-01,1.4992502e+02,6.8077068e+00,1.4771861e+02,7.4510012e+00,1.0076377e-01,5.9702969e+00]"
245,"[1.39483078e+02,6.61726475e+00,1.49476929e+02,7.59750986e+00,9.97969031e-01,1.42797012e+02,6.89231157e+00,1.38338730e+02,6.41209602e+00,1.07575595e-01,4.94674301e+00]"
246,"[1.2913939e+02,5.8891268e+00,1.3993750e+02,6.3554559e+00,9.8740697e-01,1.2552710e+02,6.9791870e+00,1.4318201e+02,8.3436871e+00,1.2257883e-01,6.7008114e+00]"
247,"[6.8739746e+01,6.6579075e+00,1.4969101e+02,5.8628664e+00,9.9629772e-01,6.6604019e+01,6.2718148e+00,1.1440870e+02,1.3117563e+01,1.3851953e-01,4.0231562e+00]"
248,"[1.3153165e+02,6.5712876e+00,1.4943484e+02,8.6697645e+00,9.9717355e-01,9.9512138e+01,6.6363506e+00,1.4684592e+02,5.2396035e+00,1.0509977e-01,4.2369270e+00]"
249,"[1.4344125e+02,5.3871937e+00,1.4992108e+02,5.3744798e+00,9.9738771e-01,1.2688146e+02,6.8344498e+00,1.4866383e+02,5.7518234e+00,1.0313797e-01,4.2330198e+00]"
250,"[1.3694742e+02,6.6178136e+00,1.4282788e+02,1.0852821e+01,9.9536407e-01,1.1237241e+02,6.9684839e+00,1.4763208e+02,9.8375683e+00,1.0266423e-01,4.2811108e+00]"
251,"[1.26809296e+02,4.87517738e+00,1.48967072e+02,7.20783281e+00,9.76995349e-01,1.39557327e+02,6.89501667e+00,1.49875595e+02,8.13901901e+00,1.06089771e-01,4.31259060e+00]"
252,"[1.4902229e+02,6.4824710e+00,1.4566672e+02,5.4281387e+00,9.9006450e-01,1.1633307e+02,6.9439774e+00,1.4953969e+02,7.4434662e+00,1.0286906e-01,4.5677543e+00]"
253,"[4.2806496e+01,5.0452662e+00,1.4403201e+02,6.3896289e+00,9.9890661e-01,9.5514885e+01,5.6957383e+00,1.4617044e+02,6.5974178e+00,1.2829241e-01,6.4406252e+00]"
254,"[140.66577,4.975127,139.0468,6.1792336,0.96497095,86.44997,5.7507086,59.948837,6.030015,0.19380638,5.1061087,]"
255,"[1.1493636e+02,6.6840734e+00,1.4059918e+02,6.0199752e+00,8.9013410e-01,1.1173752e+02,6.9578266e+00,1.2941568e+02,1.1743046e+01,1.2594441e-01,4.4461899e+00]"
256,"[1.1224008e+02,5.2516575e+00,1.2246864e+02,6.2528286e+00,8.0335081e-01,1.4191214e+02,6.2333107e+00,1.3567615e+02,1.4748767e+01,1.0373825e-01,4.0448046e+00]"
257,"[1.4457709e+02,5.3181629e+00,1.4740477e+02,5.4801698e+00,9.9974203e-01,1.4596936e+02,6.4052367e+00,1.4428906e+02,8.4117241e+00,1.0091129e-01,5.4898028e+00]"
258,"[1.39122620e+02,5.12896442e+00,1.41652115e+02,5.28920460e+00,9.79327261e-01,1.46405670e+02,6.51774883e+00,1.49364700e+02,6.35800838e+00,1.00453675e-01,4.14739943e+00]"
259,"[4.52453156e+01,5.79186964e+00,1.46976288e+02,5.63711882e+00,9.92516637e-01,1.23050949e+02,6.34229612e+00,1.46490326e+02,7.38521576e+00,1.07736886e-01,5.04506636e+00]"
260,"[1.0883879e+02,2.1455002e+00,1.4415491e+02,1.4660531e+01,9.9119192e-01,1.2431020e+02,6.2758641e+00,1.4761348e+02,5.0443087e+00,1.0659987e-01,5.2381992e+00]"
261,"[1.32922516e+02,1.27952099e+00,9.45663147e+01,5.51616001e+00,9.46583867e-01,1.00726410e+02,6.84365463e+00,1.42082062e+02,8.48052311e+00,1.05748415e-01,7.06984711e+00]"
262,"[,65.195946,4.067397,119.707855,14.729678,0.9014635,130.24721,6.6620793,127.142715,8.054496,0.24558055,5.0302305,]"
263,"[1.43153503e+02,3.68321109e+00,1.48396133e+02,6.45079041e+00,9.95299816e-01,1.29238312e+02,6.93116522e+00,1.38585236e+02,1.14598856e+01,1.02755785e-01,7.08076382e+00]"
264,"[147.73598,4.1330714,107.15149,6.5404863,0.9704733,132.16858,6.1194954,127.063156,10.190701,0.75443316,4.897106,]"
265,"[1.44608490e+02,5.98983622e+00,1.34741409e+02,6.96312761e+00,9.34795201e-01,1.37753204e+02,6.93560791e+00,1.14287224e+02,8.49781418e+00,1.28983021e-01,7.07536697e+00]"
266,"[,84.694176,2.4283724,136.27594,5.8910446,0.9593221,122.26631,4.1620917,137.88853,13.39177,0.23294559,4.057684,]"
267,"[3.93907433e+01,2.23469257e+00,1.48017426e+02,5.39859962e+00,9.93064582e-01,1.25951584e+02,6.53062487e+00,1.40421799e+02,8.30938435e+00,1.05699033e-01,4.86422157e+00]"
268,"[134.7073,6.9123588,147.1708,5.391368,0.9863173,130.5105,5.6588845,132.80219,10.739812,0.16587919,4.883398,]"
269,"[1.25379547e+02,1.37447119e+00,1.48413727e+02,5.55921602e+00,9.79454994e-01,1.25461914e+02,6.14291620e+00,1.44817307e+02,1.45625963e+01,1.13272578e-01,4.03405523e+00]"
270,"[1.4319965e+02,3.7446032e+00,1.3103223e+02,9.3614931e+00,9.8181307e-01,1.2949141e+02,5.6041617e+00,1.4643478e+02,6.7274971e+00,1.0678911e-01,7.0703583e+00]"
271,"[118.159676,6.397779,135.75597,7.665085,0.99507636,144.54094,6.2597914,149.22604,10.461729,0.1998466,4.0631814,]"
272,"[4.9644798e+01,6.3540411e+00,1.4961395e+02,5.0569754e+00,9.9503928e-01,1.4916597e+02,6.8770986e+00,1.4949780e+02,1.2665150e+01,1.0022104e-01,4.4144688e+00]"
273,"[1.16395782e+02,6.86021852e+00,1.49440704e+02,5.35132170e+00,9.94977832e-01,1.34909729e+02,6.87716818e+00,1.48981674e+02,1.20927668e+01,1.00654155e-01,5.58695793e+00]"
274,"[1.1954228e+02,5.0466375e+00,1.4812624e+02,5.4016948e+00,9.9142396e-01,1.2663663e+02,6.8572330e+00,1.4921823e+02,5.5043292e+00,1.1192605e-01,4.6869769e+00]"
275,"[1.4523538e+02,6.9401584e+00,1.4414813e+02,7.6435604e+00,9.9101257e-01,1.2945518e+02,6.7379518e+00,1.4771826e+02,7.5644426e+00,1.2794238e-01,5.1667671e+00]"
276,"[1.0813059e+02,4.7439923e+00,1.4902512e+02,5.4293880e+00,9.9906123e-01,1.4501547e+02,6.8703003e+00,1.4289676e+02,1.2253334e+01,1.0631505e-01,5.8861790e+00]"
277,"[1.2708601e+02,3.8943026e+00,1.4439880e+02,6.4120531e+00,6.1475873e-01,4.1147282e+01,4.1170368e+00,1.3028387e+02,1.1127733e+01,1.0727242e-01,6.0623827e+00]"
278,"[,86.966774,2.6680026,146.84723,7.4923,0.94609874,148.61821,6.7450137,140.82841,10.091909,0.21623215,8.222583,]"
279,"[,44.80445,5.085991,78.80076,5.1732526,0.85887575,134.62354,6.8347254,141.62753,13.461759,0.27709198,8.2148285,]"
280,"[,83.814095,2.098358,97.030106,8.617943,0.31851557,120.84985,1.4380326,144.65887,9.757301,0.32861775,5.256333,]"
281,"[1.4642654e+02,6.0766473e+00,1.4624683e+02,7.4613905e+00,9.7243893e-01,1.4779172e+02,5.6661968e+00,1.4873743e+02,1.4394932e+01,1.0484040e-01,6.9721894e+00]"
282,"[7.8257996e+01,1.0210690e+00,1.1719815e+02,5.7808275e+00,9.2399490e-01,8.0916351e+01,5.1092100e+00,1.4680771e+02,5.8874769e+00,1.3199744e-01,6.0363221e+00]"
283,"[124.30721,6.2195854,92.17328,11.04087,0.5395341,149.40843,2.5576155,42.780388,7.548191,0.83020043,4.341985,]"
284,"[1.2510553e+02,5.6827345e+00,1.4802835e+02,7.9537525e+00,9.9818957e-01,1.4005574e+02,6.1585450e+00,1.4956447e+02,8.7159338e+00,1.0271737e-01,4.7134409e+00]"
285,"[1.3886021e+02,4.2303824e+00,1.4875534e+02,6.9308329e+00,9.7277188e-01,1.4615005e+02,5.6898966e+00,1.4795041e+02,8.1661139e+00,1.0179153e-01,5.0267439e+00]"
286,"[1.14551575e+02,6.09696341e+00,1.47050873e+02,5.50953484e+00,9.96523857e-01,1.41437149e+02,6.68579960e+00,1.41500656e+02,1.30146255e+01,1.01296932e-01,4.06774855e+00]"
287,"[1.46838745e+02,6.95329428e+00,1.48003204e+02,5.26867199e+00,9.98045087e-01,1.48563522e+02,6.71843529e+00,1.49934845e+02,1.42854395e+01,1.01235509e-01,4.26474762e+00]"
288,"[1.3752274e+02,5.1291962e+00,1.4971246e+02,5.0421267e+00,9.9790347e-01,1.1288063e+02,6.9749794e+00,1.4966400e+02,1.3866298e+01,1.0036719e-01,4.1487885e+00]"
289,"[1.2778279e+02,6.8065052e+00,1.4981628e+02,5.2348471e+00,9.9985635e-01,1.4809631e+02,6.9157748e+00,1.4990073e+02,1.4939569e+01,1.0066384e-01,4.5942931e+00]"
290,"[1.4365161e+02,6.7170048e+00,1.4960226e+02,5.0299888e+00,9.9873281e-01,1.2749350e+02,6.7056189e+00,1.4902823e+02,1.0539873e+01,1.0069457e-01,4.4537873e+00]"
291,"[1.49021042e+02,5.68844509e+00,1.49727203e+02,5.63604927e+00,9.99316990e-01,1.44028290e+02,6.77614260e+00,1.49532104e+02,1.14980965e+01,1.00920975e-01,4.07737160e+00]"
292,"[1.2599474e+02,6.4017758e+00,1.4970001e+02,5.0406628e+00,9.9931008e-01,1.4136209e+02,6.7111235e+00,1.4981439e+02,9.2514210e+00,1.0067806e-01,4.2432203e+00]"
293,"[1.0333780e+02,6.2293110e+00,1.4677161e+02,5.1901789e+00,9.9840474e-01,1.3959966e+02,6.6920857e+00,1.4608943e+02,1.3860883e+01,1.0756290e-01,4.2420454e+00]"
294,"[1.2874626e+02,4.4308300e+00,1.4324829e+02,5.5381360e+00,9.9601829e-01,1.4438091e+02,5.6523266e+00,1.4839156e+02,1.4022246e+01,1.0389575e-01,4.1783452e+00]"
295,"[1.3016014e+02,5.0393629e+00,1.4913681e+02,6.0513611e+00,9.8457897e-01,1.4878462e+02,6.4927058e+00,1.4689487e+02,9.8472309e+00,1.0608053e-01,4.0488420e+00]"
296,"[1.2282893e+02,6.4584579e+00,1.3803168e+02,5.3610764e+00,9.9731535e-01,1.4771588e+02,6.4902711e+00,1.3588629e+02,8.1652145e+00,1.1609742e-01,4.9473028e+00]"
297,"[1.4682475e+02,6.0981803e+00,1.4821239e+02,7.0004220e+00,9.4485164e-01,1.3688284e+02,6.7425985e+00,1.4847800e+02,1.3068361e+01,1.1319587e-01,4.2211566e+00]"
298,"[1.4134410e+02,3.6661716e+00,1.4946265e+02,5.0293245e+00,9.6224374e-01,8.0276070e+01,5.3603082e+00,1.3870396e+02,1.1835646e+01,1.1401150e-01,4.2393856e+00]"
299,"[1.2269093e+02,4.0819125e+00,1.4617416e+02,5.1110764e+00,9.8624146e-01,1.4548378e+02,6.9268537e+00,1.4823672e+02,7.1915188e+00,1.0162088e-01,4.7003298e+00]"
300,"[1.4320265e+02,6.6958265e+00,1.4917001e+02,5.5896358e+00,9.9530393e-01,1.4543506e+02,5.9646206e+00,1.4987033e+02,1.0871960e+01,1.0966471e-01,4.2121010e+00]"
301,"[1.4884517e+02,5.6805859e+00,1.4988190e+02,5.0294552e+00,9.9787492e-01,1.2302197e+02,5.4578304e+00,1.4889565e+02,8.2714415e+00,1.0162166e-01,4.5838995e+00]"
302,"[1.3372275e+02,6.8305950e+00,1.4928189e+02,5.0652008e+00,9.9848282e-01,1.4477280e+02,6.9565301e+00,1.4848138e+02,1.0359523e+01,1.0122785e-01,4.4792600e+00]"
303,"[1.41335541e+02,6.92578554e+00,1.49728973e+02,6.16702843e+00,9.91075337e-01,1.46072235e+02,6.48535252e+00,1.49219894e+02,9.61441898e+00,1.02429956e-01,5.64431524e+00]"
304,"[1.40801910e+02,4.84054232e+00,1.42441132e+02,6.81104946e+00,9.88002360e-01,1.10076515e+02,6.83722687e+00,1.47974670e+02,9.68288326e+00,1.03819728e-01,4.60807514e+00]"
305,"[1.3566830e+02,2.2436290e+00,1.4528496e+02,5.3506222e+00,9.9795365e-01,1.0685897e+02,6.8032074e+00,1.4013872e+02,8.5489759e+00,1.1132681e-01,4.7411957e+00]"
306,"[1.18294228e+02,6.24506569e+00,1.48733887e+02,5.82869577e+00,9.92545784e-01,1.39182526e+02,6.36915159e+00,1.33298981e+02,6.46328735e+00,1.01775706e-01,5.70479679e+00]"
307,"[1.2188925e+02,1.2235055e+00,1.4407968e+02,6.5617456e+00,8.8668346e-01,1.4381203e+02,6.5358524e+00,1.4704698e+02,1.4574955e+01,1.0111457e-01,8.5222130e+00]"
308,"[109.685684,5.736397,22.715939,10.694962,0.9224251,105.47893,3.0937471,113.910225,10.439479,0.2943364,8.73706,]"
309,"[,62.1571,6.885069,128.24815,13.16547,0.84492594,46.51317,1.7177083,137.86545,14.593273,0.24030241,4.368294,]"
310,"[1.4253970e+02,4.8452096e+00,1.4974286e+02,5.0470014e+00,9.7028852e-01,1.4629819e+02,6.9849663e+00,1.4811620e+02,7.1224909e+00,1.0816991e-01,5.6005502e+00]"
311,"[1.02699364e+02,6.79484749e+00,1.39310669e+02,6.69338894e+00,9.95649278e-01,1.16835396e+02,6.34819698e+00,1.45178986e+02,1.12264633e+01,1.15219802e-01,4.29149628e+00]"
312,"[1.3329071e+02,6.5500493e+00,1.4364569e+02,6.7434282e+00,9.9478221e-01,1.4609824e+02,4.0392704e+00,1.4965042e+02,6.4308319e+00,1.0589352e-01,8.1087132e+00]"
313,"[143.8729,6.07176,145.5857,5.501014,0.98128927,144.58704,2.691063,134.35602,14.49548,0.19324556,4.67385,]"
314,"[1.0877136e+02,6.6941280e+00,1.4916235e+02,5.0961652e+00,9.9750900e-01,1.3211346e+02,6.3041658e+00,1.4657092e+02,7.8836336e+00,1.0165319e-01,4.2620101e+00]"
315,"[1.48443176e+02,4.67319775e+00,1.49926819e+02,5.13021421e+00,9.99718189e-01,7.64609451e+01,6.94050026e+00,1.49454803e+02,7.69144678e+00,1.01109445e-01,4.17422438e+00]"
316,"[1.4927043e+02,6.6001730e+00,1.4981415e+02,5.1131697e+00,9.9947083e-01,1.4371304e+02,6.5595999e+00,1.4910989e+02,5.8905077e+00,1.0065618e-01,4.6688671e+00]"
317,"[1.4318802e+02,6.5837908e+00,1.4953885e+02,5.1738257e+00,9.9819648e-01,1.2922920e+02,6.9574451e+00,1.4958156e+02,1.4143235e+01,1.0086131e-01,4.0808077e+00]"
318,"[1.49070648e+02,6.85379601e+00,1.49937515e+02,5.21148300e+00,9.99737024e-01,1.44306763e+02,6.07652283e+00,1.48769470e+02,5.98672676e+00,1.00188375e-01,4.23372364e+00]"
319,"[1.3344333e+02,5.4273529e+00,1.4988461e+02,5.0345187e+00,9.9590594e-01,1.4799011e+02,6.9756384e+00,1.4954279e+02,1.2175512e+01,1.0130787e-01,4.1219902e+00]"
320,"[1.47172058e+02,6.02982616e+00,1.49865326e+02,5.14179897e+00,9.92580175e-01,1.19528137e+02,5.74934196e+00,1.49561859e+02,6.95178890e+00,1.01409554e-01,4.08680201e+00]"
321,"[1.38130768e+02,6.76346016e+00,1.49709564e+02,5.15859604e+00,9.97743487e-01,1.40440094e+02,6.51109362e+00,1.49641022e+02,1.41513462e+01,1.01831704e-01,4.37520933e+00]"
322,"[1.40312286e+02,4.76107597e+00,1.49344894e+02,5.73733902e+00,9.98502612e-01,1.02109344e+02,6.95855999e+00,1.48805710e+02,8.08088303e+00,1.01458907e-01,4.12106609e+00]"
323,"[1.4814816e+02,6.0375500e+00,1.4947852e+02,5.2190204e+00,9.9961984e-01,1.2824808e+02,5.9871664e+00,1.4837296e+02,9.3453608e+00,1.1054891e-01,4.0673223e+00]"
324,"[1.46078644e+02,6.52819824e+00,1.49548294e+02,6.42769337e+00,9.97485280e-01,1.07944374e+02,6.83143997e+00,1.49274017e+02,1.36735697e+01,1.01638287e-01,4.13289595e+00]"
325,"[1.4881023e+02,6.9696312e+00,1.4949966e+02,5.0414219e+00,9.9699891e-01,1.3749005e+02,6.9302511e+00,1.4949493e+02,1.1759390e+01,1.0047570e-01,4.0425606e+00]"
326,"[1.4285213e+02,6.7146568e+00,1.4981372e+02,5.2890043e+00,9.9962640e-01,1.4903638e+02,6.9400616e+00,1.4974432e+02,6.6150064e+00,1.0136092e-01,4.3204398e+00]"
327,"[1.3740030e+02,2.7734277e+00,1.4959947e+02,5.3603749e+00,9.9854016e-01,1.4668457e+02,6.8849454e+00,1.4962158e+02,9.4444046e+00,1.0647139e-01,4.1184797e+00]"
328,"[1.4629874e+02,5.5395050e+00,1.4891452e+02,5.3685284e+00,9.9010289e-01,1.3952480e+02,5.5952530e+00,1.4941083e+02,6.0751829e+00,1.0238576e-01,4.2155104e+00]"
329,"[1.4642519e+02,6.9143696e+00,1.4950821e+02,5.2230401e+00,9.9692130e-01,1.4857039e+02,6.8563995e+00,1.4858569e+02,8.0012989e+00,1.0070777e-01,4.6657372e+00]"
330,"[1.4851511e+02,5.1680870e+00,1.4505643e+02,5.2666106e+00,9.9783421e-01,1.4843813e+02,6.8329420e+00,1.4975778e+02,9.7883520e+00,1.0107261e-01,4.2699423e+00]"
331,"[1.4760719e+02,5.8548880e+00,1.3802039e+02,5.4467816e+00,9.9146497e-01,1.4627486e+02,6.2406321e+00,1.4656793e+02,1.1570657e+01,1.0244444e-01,4.1663394e+00]"
332,"[1.3499899e+02,6.5830631e+00,1.4882474e+02,5.0184445e+00,9.9005616e-01,1.4006079e+02,6.6663952e+00,1.4730341e+02,1.1734385e+01,1.0391605e-01,4.0293951e+00]"
333,"[5.10405502e+01,6.96129990e+00,1.47671295e+02,5.01756001e+00,9.92171347e-01,1.30588913e+02,6.35714340e+00,1.44960541e+02,6.87223148e+00,1.00750774e-01,4.22796011e+00]"
334,"[1.39966583e+02,6.79703999e+00,1.49355682e+02,9.82938862e+00,9.96030450e-01,1.29305618e+02,5.89703131e+00,1.48489548e+02,5.36180019e+00,1.02299005e-01,4.04801893e+00]"
335,"[1.0599152e+02,6.9245701e+00,1.4986771e+02,6.1676502e+00,9.9366820e-01,1.3174783e+02,6.2345467e+00,1.4793851e+02,1.4318520e+01,1.0503104e-01,7.4437556e+00]"
336,"[,77.68705,6.791787,141.43533,13.495819,0.99800205,118.614075,3.658172,141.81508,12.546579,0.15578723,4.217689,]"
337,"[1.24047424e+02,5.70533323e+00,1.49405121e+02,5.78369904e+00,9.81305122e-01,1.30304855e+02,6.80130959e+00,1.48533997e+02,1.25470123e+01,1.01471633e-01,4.28044701e+00]"
338,"[7.33976288e+01,3.72868347e+00,1.46248795e+02,5.81439590e+00,9.91894484e-01,1.47644852e+02,6.46270370e+00,1.47540985e+02,1.26688576e+01,1.05118275e-01,4.49976349e+00]"
339,"[1.4471704e+02,5.6427374e+00,1.4844028e+02,6.2232118e+00,9.9651921e-01,1.4402510e+02,6.6440954e+00,1.3423091e+02,6.6078496e+00,1.0044202e-01,4.1109905e+00]"
